step,local_step,timestamp,elapsed_time_sec,loss,config_idx,ps_num,worker_num,intra_op_parallelism_threads,inter_op_parallelism_threads
1,1,1509235582.948553,0.854295,0.938000,0,14,22,13,3
2,1,1509235583.392600,1.270857,0.950000,0,14,22,13,3
3,1,1509235583.904579,1.802182,0.968000,0,14,22,13,3
4,1,1509235583.990909,1.894942,0.958000,0,14,22,13,3
5,1,1509235584.209473,2.107622,0.936000,0,14,22,13,3
6,1,1509235584.581430,2.449529,0.949996,0,14,22,13,3
7,1,1509235585.562925,2.928839,0.951921,0,14,22,13,3
8,1,1509235586.143567,4.038138,0.951996,0,14,22,13,3
9,1,1509235586.221872,3.632830,0.997992,0,14,22,13,3
10,1,1509235586.528875,3.922807,0.923913,0,14,22,13,3
11,1,1509235586.642670,4.035077,0.973945,0,14,22,13,3
12,2,1509235586.690365,3.719573,0.929939,0,14,22,13,3
13,1,1509235586.723897,4.134619,0.987966,0,14,22,13,3
14,1,1509235586.741301,4.222438,0.967962,0,14,22,13,3
15,1,1509235586.796917,4.190274,0.963969,0,14,22,13,3
16,1,1509235586.835908,4.229481,0.943944,0,14,22,13,3
17,3,1509235586.850368,3.435459,0.912376,0,14,22,13,3
18,1,1509235586.867752,4.319497,0.919912,0,14,22,13,3
19,7,1509235586.956563,2.372900,0.891560,0,14,22,13,3
20,1,1509235587.028063,4.380514,0.968360,0,14,22,13,3
21,6,1509235587.055100,2.824229,0.919644,0,14,22,13,3
22,5,1509235587.060565,3.047642,0.936943,0,14,22,13,3
23,1,1509235587.118262,4.594311,0.967953,0,14,22,13,3
24,1,1509235587.132494,4.522139,0.949477,0,14,22,13,3
25,1,1509235587.258096,4.620430,0.969952,0,14,22,13,3
26,1,1509235587.270710,4.626920,0.951594,0,14,22,13,3
27,1,1509235587.341674,4.697502,0.923901,0,14,22,13,3
28,5,1509235587.490408,3.563997,0.947648,0,14,22,13,3
29,8,1509235587.695207,2.108917,0.924688,0,14,22,13,3
30,10,1509235588.098471,1.853975,0.942182,0,14,22,13,3
31,10,1509235588.125836,1.960158,0.982512,0,14,22,13,3
32,12,1509235588.390540,1.839959,0.857872,0,14,22,13,3
33,15,1509235588.716589,2.051772,0.828682,0,14,22,13,3
34,18,1509235589.054220,2.308285,0.984884,0,14,22,13,3
35,15,1509235589.326146,2.633796,0.876031,0,14,22,13,3
36,25,1509235589.581273,2.524154,0.771327,0,14,22,13,3
37,25,1509235589.729182,2.770381,0.732827,0,14,22,13,3
38,19,1509235590.348009,3.489838,0.724351,0,14,22,13,3
39,30,1509235590.625858,2.928622,0.753734,0,14,22,13,3
40,19,1509235590.651477,3.887532,0.948932,0,14,22,13,3
41,20,1509235590.764481,3.874014,0.687223,0,14,22,13,3
42,19,1509235590.804481,3.985205,0.804812,0,14,22,13,3
43,26,1509235591.038748,3.976262,0.864536,0,14,22,13,3
44,28,1509235591.128560,3.835900,0.743036,0,14,22,13,3
45,35,1509235591.212302,2.156113,0.860624,0,14,22,13,3
46,26,1509235591.223835,4.069056,0.812206,0,14,22,13,3
47,34,1509235591.250326,2.531755,0.762876,0,14,22,13,3
48,33,1509235591.275895,2.883400,0.835097,0,14,22,13,3
49,32,1509235591.349850,3.222040,0.938590,0,14,22,13,3
50,28,1509235591.372668,4.092846,0.603297,0,14,22,13,3
51,32,1509235591.383535,3.283082,0.922843,0,14,22,13,3
52,29,1509235591.416122,3.923896,0.794117,0,14,22,13,3
53,27,1509235591.428168,4.287741,0.735688,0,14,22,13,3
54,25,1509235591.436530,4.386187,0.876915,0,14,22,13,3
55,28,1509235591.583150,4.219854,0.780980,0,14,22,13,3
56,37,1509235591.722302,2.139095,0.724993,0,14,22,13,3
57,36,1509235591.738282,2.410208,0.612215,0,14,22,13,3
58,38,1509235591.937842,2.206491,0.590322,0,14,22,13,3
59,21,1509235591.946996,5.094605,0.848147,0,14,22,13,3
60,39,1509235592.346130,1.996166,0.661499,0,14,22,13,3
61,43,1509235592.393786,1.765952,0.792296,0,14,22,13,3
62,42,1509235592.444987,1.791537,0.892383,0,14,22,13,3
63,45,1509235592.545902,1.505302,0.927811,0,14,22,13,3
64,43,1509235592.745923,1.979528,0.492788,0,14,22,13,3
65,43,1509235592.936633,2.130176,0.702646,0,14,22,13,3
66,52,1509235593.292914,2.015036,0.756765,0,14,22,13,3
67,51,1509235593.555595,2.341346,0.901770,0,14,22,13,3
68,54,1509235593.903394,2.651103,0.639177,0,14,22,13,3
69,55,1509235593.970617,2.584851,0.927935,0,14,22,13,3
