job_id,runtime_sec,avg_recovery_time_sec,target_loss,ml_model,batch_size,learning_rate,final_lossos_size,os_size,n_iter_per_os,online_os_size,online_n_iter_per_os,check_reconfig,do_reconfig,total_iteration,init_duration,estimation_func
SVM_1029_113853,1694.312083,5.411818,0.070000,SVM,3000,0.000100,0.069231,20,60,100,500,8,8,5232,861.827284,bo
