1.0,26,5,2.30271,1512048539.69
22.0,26,5,2.30305,1512048541.21
49.0,26,5,2.30027,1512048542.81
77.0,26,5,2.30084,1512048544.23
102.0,26,5,2.29787,1512048545.7
125.0,26,5,2.29849,1512048547.13
149.0,26,5,2.29631,1512048548.49
173.0,26,5,2.29631,1512048550.03
199.0,26,5,2.29561,1512048551.47
224.0,26,5,2.29445,1512048552.83
247.0,26,5,2.29381,1512048554.37
275.0,26,5,2.29157,1512048555.85
300.0,26,5,2.29159,1512048557.43
328.0,26,5,2.29142,1512048558.92
353.0,26,5,2.28892,1512048560.42
379.0,26,5,2.28803,1512048561.92
406.0,26,5,2.28683,1512048563.4
431.0,26,5,2.28616,1512048565.0
459.0,26,5,2.28628,1512048566.52
485.0,26,5,2.28398,1512048568.13
512.0,26,5,2.28102,1512048569.5
536.0,26,5,2.28185,1512048570.96
562.0,26,5,2.27986,1512048572.44
589.0,26,5,2.27593,1512048573.91
615.0,26,5,2.27807,1512048575.31
639.0,26,5,2.27527,1512048576.67
662.0,26,5,2.27284,1512048578.16
687.0,26,5,2.27429,1512048579.71
713.0,26,5,2.26621,1512048581.18
738.0,26,5,2.26869,1512048582.68
765.0,26,5,2.26664,1512048584.07
790.0,26,5,2.26561,1512048585.47
814.0,26,5,2.26613,1512048586.95
841.0,26,5,2.26531,1512048588.52
870.0,26,5,2.26169,1512048589.88
894.0,26,5,2.25524,1512048591.51
922.0,26,5,2.25878,1512048593.14
949.0,26,5,2.25088,1512048594.7
975.0,26,5,2.25142,1512048596.24
1001.0,26,5,2.24416,1512048597.62
1025.0,26,5,2.23961,1512048599.0
1049.0,26,5,2.23639,1512048600.48
1075.0,26,5,2.2451,1512048602.0
1101.0,26,5,2.22851,1512048603.54
1127.0,26,5,2.22629,1512048605.15
1153.0,26,5,2.22602,1512048606.62
1179.0,26,5,2.23528,1512048608.15
1207.0,26,5,2.21921,1512048609.54
1231.0,26,5,2.20641,1512048610.98
