1.0,34,4,2.30334,1511945808.59
32.0,34,4,2.30258,1511945811.56
67.0,34,4,2.30258,1511945814.42
101.0,34,4,2.30258,1511945817.24
135.0,34,4,2.30259,1511945820.2
170.0,34,4,2.30259,1511945822.95
204.0,34,4,2.30259,1511945825.68
234.0,34,4,2.30258,1511945828.45
267.0,34,4,2.30258,1511945831.3
300.0,34,4,2.30259,1511945834.01
332.0,34,4,2.30259,1511945836.74
366.0,34,4,2.30258,1511945839.46
395.0,34,4,2.30258,1511945842.21
430.0,34,4,2.30258,1511945845.03
463.0,34,4,2.30259,1511945847.74
495.0,34,4,2.30259,1511945850.31
526.0,34,4,2.30259,1511945853.1
560.0,34,4,2.30258,1511945855.97
593.0,34,4,2.30258,1511945858.86
628.0,34,4,2.30258,1511945861.82
664.0,34,4,2.30259,1511945864.65
697.0,34,4,2.30259,1511945867.26
728.0,34,4,2.30259,1511945870.32
767.0,34,4,2.30258,1511945873.13
802.0,34,4,2.30259,1511945876.01
836.0,34,4,2.30259,1511945878.71
870.0,34,4,2.30259,1511945881.32
900.0,34,4,2.30258,1511945884.13
936.0,34,4,2.30258,1511945886.89
970.0,34,4,2.30259,1511945889.66
1001.0,34,4,2.30258,1511945892.39
1035.0,34,4,2.30259,1511945895.0
1064.0,34,4,2.30258,1511945897.83
1098.0,34,4,2.30259,1511945900.53
1129.0,34,4,2.30258,1511945903.33
1166.0,34,4,2.30259,1511945906.07
1199.0,34,4,2.30259,1511945908.92
1232.0,34,4,2.30259,1511945911.71
1266.0,34,4,2.30259,1511945914.54
1301.0,34,4,2.30259,1511945917.13
1332.0,34,4,2.30259,1511945919.87
1365.0,34,4,2.30258,1511945922.59
1399.0,34,4,2.30259,1511945925.11
1429.0,34,4,2.30259,1511945927.85
1460.0,34,4,2.30259,1511945930.62
1495.0,34,4,2.30259,1511945933.36
1529.0,34,4,2.30259,1511945936.06
1561.0,34,4,2.30259,1511945938.88
1596.0,34,4,2.30258,1511945941.6
1627.0,34,4,2.30258,1511945944.25
1659.0,34,4,2.30259,1511945947.0
1692.0,34,4,2.30259,1511945949.63
1726.0,34,4,2.30258,1511945952.35
1759.0,34,4,2.30258,1511945955.06
1792.0,34,4,2.30259,1511945957.86
1825.0,34,4,2.30258,1511945960.53
1859.0,34,4,2.30259,1511945963.14
1892.0,34,4,2.30259,1511945965.9
1928.0,34,4,2.30258,1511945968.5
1958.0,34,4,2.30258,1511945971.09
1992.0,34,4,2.30258,1511945973.86
2026.0,34,4,2.30258,1511945976.57
2058.0,34,4,2.30259,1511945979.24
2089.0,34,4,2.30259,1511945981.96
2123.0,34,4,2.30259,1511945984.72
2156.0,34,4,2.30259,1511945987.41
2190.0,34,4,2.30259,1511945990.33
2226.0,34,4,2.30258,1511945993.14
2260.0,34,4,2.30258,1511945995.86
2292.0,34,4,2.30259,1511945998.63
2325.0,34,4,2.30259,1511946001.46
2359.0,34,4,2.30259,1511946004.52
2399.0,34,4,2.30259,1511946007.11
2430.0,34,4,2.30259,1511946009.89
2463.0,34,4,2.30259,1511946012.5
2494.0,34,4,2.30258,1511946015.17
2524.0,34,4,2.30258,1511946018.08
2562.0,34,4,2.30259,1511946020.78
2597.0,34,4,2.30259,1511946023.53
2631.0,34,4,2.30258,1511946026.13
2662.0,34,4,2.30259,1511946028.87
2693.0,34,4,2.30259,1511946031.6
2726.0,34,4,2.30259,1511946034.35
2759.0,34,4,2.30259,1511946037.06
2791.0,34,4,2.30258,1511946039.81
2825.0,34,4,2.30258,1511946042.48
2856.0,34,4,2.30258,1511946045.24
2890.0,34,4,2.30259,1511946048.17
2923.0,34,4,2.30258,1511946051.04
2960.0,34,4,2.30259,1511946053.76
2992.0,34,4,2.30259,1511946056.48
3026.0,34,4,2.30258,1511946059.21
3058.0,34,4,2.30258,1511946062.08
3093.0,34,4,2.30259,1511946065.08
3130.0,34,4,2.30259,1511946067.8
3162.0,34,4,2.30259,1511946070.4
3192.0,34,4,2.30259,1511946073.17
3227.0,34,4,2.30259,1511946076.0
3262.0,34,4,2.30258,1511946078.75
3294.0,34,4,2.30259,1511946081.58
3328.0,34,4,2.30258,1511946084.3
3361.0,34,4,2.30258,1511946087.02
3394.0,34,4,2.30259,1511946089.78
3428.0,34,4,2.30259,1511946092.53
3461.0,34,4,2.30259,1511946095.36
3495.0,34,4,2.30258,1511946097.99
3528.0,34,4,2.30259,1511946100.55
3561.0,34,4,2.30259,1511946103.15
3591.0,34,4,2.30258,1511946105.95
3624.0,34,4,2.30259,1511946108.7
3658.0,34,4,2.30259,1511946111.45
3692.0,34,4,2.30259,1511946114.2
3726.0,34,4,2.30258,1511946116.88
3757.0,34,4,2.30258,1511946119.72
