1.0,18,7,2.30252,1512070209.13
2.0,18,7,2.27207,1512070210.83
20.0,18,7,2.17415,1512070212.59
38.0,18,7,2.15773,1512070214.51
58.0,18,7,3.38854,1512070216.47
78.0,18,7,2.36807,1512070218.23
98.0,18,7,2.23333,1512070220.24
118.0,18,7,2.22468,1512070221.95
135.0,18,7,2.15631,1512070223.77
153.0,18,7,2.13285,1512070225.45
171.0,18,7,2.10737,1512070227.23
189.0,18,7,2.06048,1512070228.84
205.0,18,7,2.051,1512070230.5
221.0,18,7,2.06826,1512070232.1
237.0,18,7,2.01966,1512070233.91
254.0,18,7,2.06091,1512070235.67
272.0,18,7,2.02315,1512070237.36
290.0,18,7,2.05489,1512070239.02
307.0,18,7,2.06947,1512070240.86
326.0,18,7,2.12965,1512070242.56
343.0,18,7,2.04027,1512070244.19
360.0,18,7,2.06128,1512070245.93
377.0,18,7,2.01321,1512070247.85
396.0,18,7,2.05693,1512070249.81
416.0,18,7,1.96483,1512070251.53
433.0,18,7,2.03429,1512070253.38
450.0,18,7,2.04512,1512070255.22
470.0,18,7,2.04508,1512070257.04
488.0,18,7,2.00285,1512070258.82
506.0,18,7,2.05891,1512070260.59
523.0,18,7,2.08909,1512070262.41
542.0,18,7,2.03523,1512070264.26
560.0,18,7,1.98108,1512070265.91
576.0,18,7,2.03832,1512070267.91
597.0,18,7,1.90234,1512070269.6
614.0,18,7,2.00182,1512070271.3
630.0,18,7,1.9041,1512070273.04
647.0,18,7,1.94373,1512070274.75
664.0,18,7,1.95345,1512070276.58
682.0,18,7,2.07227,1512070278.48
701.0,18,7,1.90521,1512070280.2
719.0,18,7,1.99067,1512070281.86
737.0,18,7,1.97337,1512070283.65
755.0,18,7,1.9804,1512070285.38
772.0,18,7,1.88391,1512070287.05
790.0,18,7,1.84005,1512070288.72
807.0,18,7,1.87444,1512070290.46
824.0,18,7,1.92663,1512070292.15
842.0,18,7,1.86747,1512070293.96
860.0,18,7,1.88694,1512070295.77
878.0,18,7,1.97208,1512070297.51
896.0,18,7,1.94237,1512070299.2
912.0,18,7,1.95039,1512070300.83
927.0,18,7,1.84082,1512070302.55
945.0,18,7,1.90219,1512070304.47
965.0,18,7,1.84183,1512070306.18
982.0,18,7,1.84822,1512070308.13
1001.0,18,7,1.86928,1512070309.76
1019.0,18,7,1.79606,1512070311.46
1036.0,18,7,1.86074,1512070313.12
1053.0,18,7,1.97762,1512070314.81
1071.0,18,7,1.94797,1512070316.61
1089.0,18,7,1.93563,1512070318.6
1109.0,18,7,1.90569,1512070320.31
1125.0,18,7,1.93964,1512070321.98
1142.0,18,7,1.83843,1512070323.71
1160.0,18,7,1.85002,1512070325.38
1178.0,18,7,1.84715,1512070327.08
1196.0,18,7,1.81827,1512070328.88
1214.0,18,7,1.81853,1512070330.76
1232.0,18,7,1.83349,1512070332.58
1249.0,18,7,1.88102,1512070334.48
1269.0,18,7,1.83239,1512070336.27
1287.0,18,7,1.87074,1512070337.98
1305.0,18,7,2.00438,1512070339.84
1323.0,18,7,1.8218,1512070341.67
1340.0,18,7,1.84553,1512070343.28
1358.0,18,7,1.76922,1512070345.1
1376.0,18,7,1.99217,1512070346.72
1393.0,18,7,1.91115,1512070348.45
1411.0,18,7,1.79926,1512070350.1
1429.0,18,7,1.80835,1512070352.01
1449.0,18,7,1.85227,1512070353.77
1467.0,18,7,1.82677,1512070355.45
1485.0,18,7,1.73355,1512070357.16
1501.0,18,7,1.77023,1512070358.83
1517.0,18,7,1.69222,1512070360.54
1535.0,18,7,1.81222,1512070362.15
