1.0,19,14,2.30252,1511913323.19
9.0,19,14,2.30509,1511913323.55
29.0,19,14,2.3056,1511913323.91
46.0,19,14,2.30715,1511913324.31
66.0,19,14,2.30249,1511913324.7
86.0,19,14,2.30283,1511913325.07
102.0,19,14,2.30572,1511913325.45
122.0,19,14,2.30507,1511913325.85
144.0,19,14,2.30352,1511913326.25
161.0,19,14,2.30112,1511913326.61
177.0,19,14,2.3047,1511913326.97
195.0,19,14,2.30644,1511913327.36
216.0,19,14,2.30021,1511913327.72
234.0,19,14,2.30487,1511913328.08
251.0,19,14,2.30392,1511913328.5
269.0,19,14,2.30354,1511913328.86
288.0,19,14,2.30143,1511913329.25
309.0,19,14,2.3074,1511913329.62
326.0,19,14,2.30395,1511913330.03
345.0,19,14,2.30782,1511913330.42
366.0,19,14,2.30453,1511913330.8
383.0,19,14,2.30104,1511913331.16
401.0,19,14,2.30205,1511913331.57
422.0,19,14,2.30495,1511913331.92
439.0,19,14,2.30381,1511913332.5
466.0,19,14,2.30634,1511913332.91
486.0,19,14,2.30644,1511913333.31
507.0,19,14,2.30049,1511913333.72
525.0,19,14,2.29868,1511913334.09
543.0,19,14,2.30214,1511913334.46
563.0,19,14,2.30388,1511913334.84
581.0,19,14,2.30355,1511913335.2
598.0,19,14,2.30483,1511913335.59
616.0,19,14,2.30415,1511913335.98
637.0,19,14,2.30299,1511913336.37
656.0,19,14,2.2981,1511913336.74
674.0,19,14,2.3042,1511913337.1
692.0,19,14,2.30686,1511913337.47
711.0,19,14,2.30271,1511913337.83
730.0,19,14,2.30598,1511913338.19
749.0,19,14,2.30358,1511913338.55
765.0,19,14,2.3021,1511913338.97
785.0,19,14,2.30599,1511913339.38
806.0,19,14,2.2988,1511913339.95
829.0,19,14,2.30272,1511913340.42
856.0,19,14,2.30739,1511913340.76
873.0,19,14,2.29967,1511913341.14
891.0,19,14,2.30168,1511913341.51
910.0,19,14,2.30592,1511913341.86
926.0,19,14,2.30559,1511913342.3
950.0,19,14,2.30682,1511913342.66
966.0,19,14,2.30057,1511913343.02
982.0,19,14,2.306,1511913343.41
1001.0,19,14,2.30828,1511913343.82
1019.0,19,14,2.30023,1511913344.18
1037.0,19,14,2.29824,1511913344.54
1053.0,19,14,2.30691,1511913344.93
1072.0,19,14,2.30089,1511913345.34
1090.0,19,14,2.30111,1511913345.74
1110.0,19,14,2.30442,1511913346.11
1130.0,19,14,2.30279,1511913346.75
1162.0,19,14,2.30457,1511913347.14
1181.0,19,14,2.30276,1511913347.54
1201.0,19,14,2.30463,1511913347.92
1221.0,19,14,2.30415,1511913348.28
1237.0,19,14,2.30554,1511913348.68
1256.0,19,14,2.30636,1511913349.25
1282.0,19,14,2.30065,1511913349.81
1311.0,19,14,2.30059,1511913350.21
1330.0,19,14,2.30175,1511913350.62
1349.0,19,14,2.30214,1511913351.01
1368.0,19,14,2.29927,1511913351.41
1387.0,19,14,2.30655,1511913351.78
1406.0,19,14,2.30014,1511913352.15
1424.0,19,14,2.30798,1511913352.55
1444.0,19,14,2.30782,1511913352.95
1462.0,19,14,2.30607,1511913353.52
1486.0,19,14,2.3008,1511913353.91
1505.0,19,14,2.30349,1511913354.28
1522.0,19,14,2.30153,1511913354.65
1541.0,19,14,2.30865,1511913355.05
1561.0,19,14,2.30126,1511913355.41
1578.0,19,14,2.30439,1511913355.77
1594.0,19,14,2.30769,1511913356.13
1613.0,19,14,2.30209,1511913356.55
1632.0,19,14,2.30627,1511913356.91
1649.0,19,14,2.3032,1511913357.32
1669.0,19,14,2.30486,1511913357.76
1690.0,19,14,2.30395,1511913358.12
1708.0,19,14,2.30131,1511913358.49
1725.0,19,14,2.29915,1511913358.85
1742.0,19,14,2.30571,1511913359.25
1762.0,19,14,2.30839,1511913359.62
1780.0,19,14,2.30539,1511913359.99
1801.0,19,14,2.30652,1511913360.37
1816.0,19,14,2.3009,1511913360.78
1836.0,19,14,2.3015,1511913361.16
1856.0,19,14,2.30112,1511913361.37
1863.0,19,14,2.30083,1511913361.74
1883.0,19,14,2.29838,1511913362.1
1901.0,19,14,2.29876,1511913362.48
1920.0,19,14,2.30257,1511913362.86
1938.0,19,14,2.30579,1511913363.25
1954.0,19,14,2.3097,1511913363.62
1973.0,19,14,2.30484,1511913363.98
1989.0,19,14,2.31009,1511913364.39
2010.0,19,14,2.2982,1511913364.8
2030.0,19,14,2.30148,1511913365.15
2046.0,19,14,2.30475,1511913365.73
2072.0,19,14,2.30441,1511913366.12
2093.0,19,14,2.30109,1511913366.48
2108.0,19,14,2.30437,1511913366.84
2126.0,19,14,2.3071,1511913367.24
2146.0,19,14,2.29748,1511913367.64
2164.0,19,14,2.3027,1511913367.99
2183.0,19,14,2.30574,1511913368.38
2202.0,19,14,2.29806,1511913368.8
2220.0,19,14,2.30544,1511913369.16
2239.0,19,14,2.30176,1511913369.74
2266.0,19,14,2.30151,1511913370.13
2285.0,19,14,2.30579,1511913370.54
2304.0,19,14,2.30148,1511913370.9
2322.0,19,14,2.30693,1511913371.26
2339.0,19,14,2.3011,1511913371.82
2366.0,19,14,2.31033,1511913372.23
2385.0,19,14,2.30232,1511913372.63
2402.0,19,14,2.30343,1511913372.99
2422.0,19,14,2.3031,1511913373.35
2440.0,19,14,2.30476,1511913373.75
2459.0,19,14,2.30501,1511913374.13
2478.0,19,14,2.30278,1511913374.69
2505.0,19,14,2.30443,1511913375.08
2524.0,19,14,2.31159,1511913375.48
2543.0,19,14,2.30091,1511913375.83
2562.0,19,14,2.29736,1511913376.19
2578.0,19,14,2.30411,1511913376.75
2601.0,19,14,2.29943,1511913377.15
2622.0,19,14,2.30336,1511913377.74
2652.0,19,14,2.30229,1511913378.15
2671.0,19,14,2.3058,1511913378.52
2690.0,19,14,2.30156,1511913378.88
2707.0,19,14,2.30141,1511913379.27
2726.0,19,14,2.30073,1511913379.66
2746.0,19,14,2.29985,1511913380.07
2764.0,19,14,2.29827,1511913380.51
2783.0,19,14,2.30033,1511913380.87
2802.0,19,14,2.30157,1511913381.31
2825.0,19,14,2.30473,1511913381.7
2843.0,19,14,2.30496,1511913382.09
2863.0,19,14,2.30109,1511913382.69
2893.0,19,14,2.30366,1511913383.09
2913.0,19,14,2.3014,1511913383.46
2931.0,19,14,2.29976,1511913383.85
2949.0,19,14,2.29709,1511913384.25
2968.0,19,14,2.30011,1511913384.61
2984.0,19,14,2.30164,1511913384.98
3002.0,19,14,2.30085,1511913385.38
3020.0,19,14,2.30662,1511913385.74
3040.0,19,14,2.30212,1511913386.11
3057.0,19,14,2.29885,1511913386.47
3074.0,19,14,2.29836,1511913386.83
3090.0,19,14,2.30171,1511913387.19
3108.0,19,14,2.30072,1511913387.6
3127.0,19,14,2.30251,1511913387.97
3144.0,19,14,2.29984,1511913388.33
3163.0,19,14,2.30489,1511913388.7
3181.0,19,14,2.30201,1511913389.09
3199.0,19,14,2.30335,1511913389.7
3230.0,19,14,2.30558,1511913390.1
3252.0,19,14,2.2992,1511913390.46
3267.0,19,14,2.30478,1511913390.87
3289.0,19,14,2.30307,1511913391.23
3304.0,19,14,2.30153,1511913391.6
3322.0,19,14,2.30167,1511913391.96
3341.0,19,14,2.30997,1511913392.31
3359.0,19,14,2.30539,1511913392.67
3374.0,19,14,2.30032,1511913393.04
3390.0,19,14,2.30318,1511913393.4
