step,local_step,timestamp,elapsed_time_sec,loss,config_idx,ps_num,worker_num,intra_op_parallelism_threads,inter_op_parallelism_threads
1,1,1509466105.022230,4.413258,0.693146,0,1,35,10,6
2,1,1509466106.601678,5.992518,0.693146,0,1,35,10,6
3,1,1509466107.606736,7.171469,0.693146,0,1,35,10,6
4,1,1509466107.866823,7.105128,0.693146,0,1,35,10,6
5,1,1509466108.439036,7.726726,0.693146,0,1,35,10,6
6,1,1509466109.176673,8.566994,0.693146,0,1,35,10,6
7,1,1509466110.503758,9.786499,0.693146,0,1,35,10,6
8,1,1509466110.532273,9.892578,0.693146,0,1,35,10,6
9,1,1509466110.643424,9.997211,0.693146,0,1,35,10,6
10,1,1509466111.825029,11.136554,0.693146,0,1,35,10,6
11,1,1509466112.324951,11.623898,0.693146,0,1,35,10,6
12,1,1509466112.378555,11.747436,0.693146,0,1,35,10,6
13,1,1509466112.426286,11.760211,0.693146,0,1,35,10,6
14,1,1509466112.562348,11.904161,0.693146,0,1,35,10,6
15,1,1509466112.619797,11.851101,0.693146,0,1,35,10,6
16,1,1509466113.169053,12.562393,0.693146,0,1,35,10,6
17,1,1509466113.359963,12.686857,0.693146,0,1,35,10,6
18,1,1509466113.804243,13.109413,0.693146,0,1,35,10,6
19,1,1509466113.992655,13.245532,0.693146,0,1,35,10,6
20,1,1509466114.148976,13.476041,0.693146,0,1,35,10,6
21,1,1509466114.366483,13.677780,0.693146,0,1,35,10,6
22,1,1509466114.524824,13.870501,0.693146,0,1,35,10,6
23,4,1509466114.710495,8.086880,0.690640,0,1,35,10,6
24,2,1509466114.728814,9.684467,0.692772,0,1,35,10,6
25,1,1509466114.892335,14.221093,0.693146,0,1,35,10,6
26,1,1509466114.949472,14.341601,0.693146,0,1,35,10,6
27,7,1509466115.485827,7.026214,0.688638,0,1,35,10,6
28,1,1509466115.528538,14.892180,0.693146,0,1,35,10,6
29,1,1509466115.549170,14.904205,0.693146,0,1,35,10,6
30,1,1509466115.587221,14.967703,0.693146,0,1,35,10,6
31,1,1509466115.605958,14.914946,0.693146,0,1,35,10,6
32,1,1509466115.757120,15.019373,0.693146,0,1,35,10,6
33,1,1509466115.990210,15.287858,0.693146,0,1,35,10,6
34,6,1509466116.038147,8.149454,0.689663,0,1,35,10,6
35,1,1509466116.111890,15.391381,0.693146,0,1,35,10,6
36,1,1509466116.161147,15.537577,0.693146,0,1,35,10,6
37,1,1509466116.301654,15.540046,0.693146,0,1,35,10,6
38,7,1509466116.537053,7.338742,0.688045,0,1,35,10,6
39,6,1509466116.679177,9.070721,0.689663,0,1,35,10,6
40,1,1509466116.709782,16.005946,0.693146,0,1,35,10,6
41,10,1509466116.939450,6.385304,0.687213,0,1,35,10,6
42,1,1509466117.041127,16.356082,0.693146,0,1,35,10,6
43,10,1509466117.400847,6.735584,0.687213,0,1,35,10,6
44,16,1509466117.810171,5.963400,0.685956,0,1,35,10,6
45,10,1509466117.847933,7.322250,0.687213,0,1,35,10,6
46,18,1509466118.119633,5.719191,0.685538,0,1,35,10,6
47,18,1509466118.529147,6.080897,0.685538,0,1,35,10,6
48,18,1509466118.773597,6.426655,0.685538,0,1,35,10,6
49,18,1509466118.800497,6.217388,0.685538,0,1,35,10,6
50,27,1509466118.929223,4.914512,0.683146,0,1,35,10,6
51,25,1509466119.024638,5.198366,0.683761,0,1,35,10,6
52,19,1509466119.116714,6.475064,0.685365,0,1,35,10,6
53,22,1509466119.229766,5.848024,0.684623,0,1,35,10,6
54,21,1509466119.348520,6.157448,0.685021,0,1,35,10,6
55,27,1509466119.772641,5.601939,0.683070,0,1,35,10,6
56,27,1509466119.954300,5.566439,0.683070,0,1,35,10,6
57,32,1509466120.218309,5.506385,0.682571,0,1,35,10,6
58,32,1509466120.460610,5.915650,0.681641,0,1,35,10,6
59,33,1509466120.554129,5.823791,0.682319,0,1,35,10,6
60,38,1509466121.190013,5.702661,0.681285,0,1,35,10,6
61,35,1509466121.532016,6.560916,0.680808,0,1,35,10,6
62,35,1509466122.054809,7.140157,0.680808,0,1,35,10,6
63,44,1509466122.446590,5.908043,0.679973,0,1,35,10,6
64,41,1509466123.129376,7.089428,0.680757,0,1,35,10,6
65,47,1509466123.378772,5.976422,0.679352,0,1,35,10,6
66,41,1509466123.764302,7.985670,0.679019,0,1,35,10,6
67,39,1509466124.031708,8.460865,0.679606,0,1,35,10,6
68,39,1509466124.103481,8.552744,0.679606,0,1,35,10,6
69,43,1509466124.151962,7.970122,0.678163,0,1,35,10,6
70,41,1509466124.471731,8.862670,0.679019,0,1,35,10,6
71,43,1509466124.598954,8.464939,0.678163,0,1,35,10,6
72,43,1509466124.901597,8.578193,0.678163,0,1,35,10,6
73,43,1509466125.077732,9.065661,0.678163,0,1,35,10,6
74,46,1509466125.639952,8.698980,0.679618,0,1,35,10,6
75,50,1509466126.237630,8.425903,0.678729,0,1,35,10,6
76,44,1509466126.274234,9.593399,0.679973,0,1,35,10,6
77,46,1509466127.230778,10.168471,0.677180,0,1,35,10,6
78,46,1509466127.608700,10.877042,0.677180,0,1,35,10,6
79,53,1509466128.156776,10.036003,0.678195,0,1,35,10,6
80,55,1509466128.607971,10.077413,0.677749,0,1,35,10,6
81,50,1509466129.712514,11.863671,0.678729,0,1,35,10,6
82,57,1509466129.818656,10.887900,0.677304,0,1,35,10,6
83,63,1509466129.964677,8.773162,0.675222,0,1,35,10,6
84,56,1509466130.011606,11.209781,0.677572,0,1,35,10,6
85,58,1509466130.098519,10.748452,0.677016,0,1,35,10,6
86,65,1509466130.314362,7.866244,0.674498,0,1,35,10,6
87,57,1509466130.344090,11.225823,0.677304,0,1,35,10,6
88,60,1509466130.434570,10.660131,0.676044,0,1,35,10,6
89,61,1509466130.633261,10.413419,0.675949,0,1,35,10,6
