step,local_step,timestamp,elapsed_time_sec,loss,config_idx,ps_num,worker_num,intra_op_parallelism_threads,inter_op_parallelism_threads
1,1,1509010116.881229,2.850277,0.952199,0,2,34,7,9
2,1,1509010117.158044,3.115926,0.944699,0,2,34,7,9
3,1,1509010118.261856,4.178989,0.963899,0,2,34,7,9
4,1,1509010118.450167,4.368998,0.949799,0,2,34,7,9
5,1,1509010118.646859,4.596435,0.993200,0,2,34,7,9
6,1,1509010118.852090,4.817592,0.946499,0,2,34,7,9
7,1,1509010118.957696,4.883032,0.958603,0,2,34,7,9
8,1,1509010119.598721,5.533698,0.976186,0,2,34,7,9
9,1,1509010120.545532,6.412483,0.976198,0,2,34,7,9
10,1,1509010120.580568,6.047035,0.976456,0,2,34,7,9
11,1,1509010120.973836,6.798819,0.967043,0,2,34,7,9
12,1,1509010121.103511,7.058492,0.941897,0,2,34,7,9
13,1,1509010121.407764,6.897530,0.957061,0,2,34,7,9
14,1,1509010121.413417,6.899113,0.962315,0,2,34,7,9
15,1,1509010121.608004,7.105830,0.962421,0,2,34,7,9
16,1,1509010121.847340,7.796090,0.974199,0,2,34,7,9
17,1,1509010121.902718,7.376015,0.969956,0,2,34,7,9
18,1,1509010122.013042,7.899322,0.960210,0,2,34,7,9
19,1,1509010122.072830,7.928866,0.961398,0,2,34,7,9
20,1,1509010122.076330,7.974393,0.952297,0,2,34,7,9
21,1,1509010122.117105,8.049096,0.990699,0,2,34,7,9
22,6,1509010122.136580,5.233216,0.884842,0,2,34,7,9
23,1,1509010122.142852,7.617304,0.959199,0,2,34,7,9
24,1,1509010122.195509,7.627687,0.978077,0,2,34,7,9
25,1,1509010122.198464,8.078081,0.958897,0,2,34,7,9
26,8,1509010122.207569,5.036420,0.843631,0,2,34,7,9
27,1,1509010122.227960,7.701678,0.944432,0,2,34,7,9
28,1,1509010122.254743,8.216499,0.962197,0,2,34,7,9
29,1,1509010122.295974,8.196144,0.953798,0,2,34,7,9
30,1,1509010122.307893,7.786570,0.993165,0,2,34,7,9
31,1,1509010122.351941,7.795041,0.951405,0,2,34,7,9
32,1,1509010122.360567,8.218781,0.978799,0,2,34,7,9
33,1,1509010122.398710,8.318678,0.960399,0,2,34,7,9
34,1,1509010122.435728,7.924872,0.976442,0,2,34,7,9
35,1,1509010122.500582,7.947965,0.964832,0,2,34,7,9
36,9,1509010122.514987,4.235293,0.856875,0,2,34,7,9
37,9,1509010122.540890,4.068904,0.880991,0,2,34,7,9
38,1,1509010122.577070,8.476516,0.964628,0,2,34,7,9
39,9,1509010122.591171,3.922605,0.936079,0,2,34,7,9
40,11,1509010122.645451,3.671698,0.842392,0,2,34,7,9
41,11,1509010122.694389,3.820547,0.828110,0,2,34,7,9
42,16,1509010122.774688,3.173743,0.786883,0,2,34,7,9
43,35,1509010122.979394,2.413203,0.744739,0,2,34,7,9
44,39,1509010123.012116,2.410190,0.624335,0,2,34,7,9
45,43,1509010123.344203,2.348444,0.653051,0,2,34,7,9
46,45,1509010123.576756,2.451521,0.580640,0,2,34,7,9
47,45,1509010123.866738,2.437520,0.658306,0,2,34,7,9
48,46,1509010124.238965,2.803587,0.733239,0,2,34,7,9
49,46,1509010124.768705,3.139006,0.443461,0,2,34,7,9
50,47,1509010125.584472,3.715505,0.605151,0,2,34,7,9
51,47,1509010125.993265,4.068754,0.448965,0,2,34,7,9
52,47,1509010126.133587,4.098512,0.598529,0,2,34,7,9
53,48,1509010126.373559,4.234961,0.660047,0,2,34,7,9
54,48,1509010126.753032,4.543256,0.476381,0,2,34,7,9
55,49,1509010128.337442,5.560513,0.661025,0,2,34,7,9
56,48,1509010128.437866,6.299324,0.928041,0,2,34,7,9
57,48,1509010128.604877,6.061960,0.738688,0,2,34,7,9
58,48,1509010128.698550,6.605970,0.616976,0,2,34,7,9
59,48,1509010128.713721,6.196768,0.597661,0,2,34,7,9
60,49,1509010128.784146,6.326921,0.614429,0,2,34,7,9
61,48,1509010128.844682,6.462517,0.747920,0,2,34,7,9
62,48,1509010128.919727,6.755524,0.518831,0,2,34,7,9
63,48,1509010128.964423,6.544167,0.593032,0,2,34,7,9
64,49,1509010128.972436,5.958327,0.665593,0,2,34,7,9
65,49,1509010128.997337,6.623711,0.533803,0,2,34,7,9
66,48,1509010129.027443,6.810051,0.680067,0,2,34,7,9
67,48,1509010129.033524,6.703999,0.841451,0,2,34,7,9
68,49,1509010129.041846,6.519614,0.579401,0,2,34,7,9
69,48,1509010129.048129,6.797762,0.539522,0,2,34,7,9
70,49,1509010129.053512,6.406114,0.692389,0,2,34,7,9
71,49,1509010129.058666,6.077595,0.697398,0,2,34,7,9
72,49,1509010129.078966,6.479146,0.641637,0,2,34,7,9
73,49,1509010129.105966,6.409579,0.592651,0,2,34,7,9
74,49,1509010129.159072,6.565854,0.787318,0,2,34,7,9
75,48,1509010129.163229,6.886687,0.519297,0,2,34,7,9
76,48,1509010129.172179,6.952414,0.619021,0,2,34,7,9
77,48,1509010129.192450,6.874703,0.615322,0,2,34,7,9
78,48,1509010129.194337,7.097280,0.718309,0,2,34,7,9
79,79,1509010139.413336,2.537937,0.810090,1,23,13,6,10
80,79,1509010139.740975,2.871900,0.829840,1,23,13,6,10
81,79,1509010140.481011,3.544094,0.751240,1,23,13,6,10
82,79,1509010140.798366,3.928683,0.758332,1,23,13,6,10
83,79,1509010140.906379,4.028513,0.689518,1,23,13,6,10
84,79,1509010141.020808,4.096228,0.721668,1,23,13,6,10
85,79,1509010141.154256,4.242887,0.520923,1,23,13,6,10
86,79,1509010141.210488,4.239601,0.829838,1,23,13,6,10
87,79,1509010141.271272,4.344972,0.629091,1,23,13,6,10
88,79,1509010141.281540,4.542677,0.777013,1,23,13,6,10
89,79,1509010141.288276,4.309361,0.726938,1,23,13,6,10
90,79,1509010141.307778,4.263246,0.771194,1,23,13,6,10
91,79,1509010141.359032,4.379714,0.727576,1,23,13,6,10
92,87,1509010141.549453,2.122767,0.769235,1,23,13,6,10
93,93,1509010141.941937,2.181753,0.670504,1,23,13,6,10
94,94,1509010142.580410,2.080377,0.580913,1,23,13,6,10
95,95,1509010143.026609,2.207652,0.727251,1,23,13,6,10
96,95,1509010143.422865,2.495682,0.520489,1,23,13,6,10
97,95,1509010143.496239,2.453670,0.527542,1,23,13,6,10
98,96,1509010144.444137,3.153113,0.452594,1,23,13,6,10
99,96,1509010144.507179,3.331293,0.203213,1,23,13,6,10
100,96,1509010144.524141,3.213787,0.510472,1,23,13,6,10
101,98,1509010144.534430,2.590515,0.600811,1,23,13,6,10
102,96,1509010144.582648,3.350670,0.669156,1,23,13,6,10
103,98,1509010144.824020,2.241562,0.602502,1,23,13,6,10
104,96,1509010144.865931,3.536118,0.422746,1,23,13,6,10
105,96,1509010144.887326,3.603510,0.518562,1,23,13,6,10
106,96,1509010144.901053,3.349678,0.657879,1,23,13,6,10
107,96,1509010144.904971,3.523868,0.492829,1,23,13,6,10
108,103,1509010144.992488,1.964153,0.681117,1,23,13,6,10
109,109,1509010145.385125,1.960315,0.592001,1,23,13,6,10
110,109,1509010145.479216,1.980929,0.628102,1,23,13,6,10
111,111,1509010147.190580,2.744975,0.447064,1,23,13,6,10
112,111,1509010147.707449,2.881427,0.750227,1,23,13,6,10
113,111,1509010147.840614,3.331411,0.199231,1,23,13,6,10
114,111,1509010147.855542,3.319116,0.691718,1,23,13,6,10
115,111,1509010147.986707,3.461017,0.682011,1,23,13,6,10
116,111,1509010148.212039,3.218246,0.506135,1,23,13,6,10
117,111,1509010148.256034,3.388110,0.445027,1,23,13,6,10
118,112,1509010148.371177,2.984004,0.558694,1,23,13,6,10
119,111,1509010148.386765,3.497222,0.580681,1,23,13,6,10
120,112,1509010148.393119,2.912004,0.554757,1,23,13,6,10
121,111,1509010148.461441,3.554632,0.621655,1,23,13,6,10
122,111,1509010148.468591,3.565566,0.616183,1,23,13,6,10
123,111,1509010148.475405,3.890633,0.599942,1,23,13,6,10
124,124,1509010149.285163,2.092621,0.455710,1,23,13,6,10
125,125,1509010150.073515,2.364050,0.443283,1,23,13,6,10
126,125,1509010150.313743,2.471106,0.216431,1,23,13,6,10
127,125,1509010150.552676,2.695147,0.598226,1,23,13,6,10
128,125,1509010150.712482,2.723755,0.583972,1,23,13,6,10
129,125,1509010150.808308,2.594245,0.551912,1,23,13,6,10
130,125,1509010150.872555,2.615169,0.402786,1,23,13,6,10
131,126,1509010151.185355,2.790606,0.606567,1,23,13,6,10
132,126,1509010151.227047,2.853838,0.628519,1,23,13,6,10
133,126,1509010151.231441,2.768301,0.595100,1,23,13,6,10
134,126,1509010151.341003,2.870390,0.582060,1,23,13,6,10
135,127,1509010151.389199,3.000191,0.446781,1,23,13,6,10
136,127,1509010151.433238,2.955932,0.682361,1,23,13,6,10
137,137,1509010161.249442,2.307415,0.190519,2,30,6,4,12
138,137,1509010161.559200,2.646615,0.431226,2,30,6,4,12
139,137,1509010161.600494,2.533331,0.623510,2,30,6,4,12
140,137,1509010161.851150,2.754079,0.762938,2,30,6,4,12
141,137,1509010161.894039,2.875182,0.456843,2,30,6,4,12
142,137,1509010161.910059,3.013134,0.827145,2,30,6,4,12
143,143,1509010163.402198,2.130931,0.202388,2,30,6,4,12
144,143,1509010163.701949,2.120705,0.463227,2,30,6,4,12
145,144,1509010163.877153,2.263250,0.451575,2,30,6,4,12
146,144,1509010163.961541,2.088269,0.760319,2,30,6,4,12
147,145,1509010164.102517,2.186577,0.629224,2,30,6,4,12
148,147,1509010164.266249,2.354007,0.729975,2,30,6,4,12
149,149,1509010165.451382,2.047898,0.201889,2,30,6,4,12
150,149,1509010165.885639,2.006548,0.561131,2,30,6,4,12
151,149,1509010165.897703,2.193899,0.500898,2,30,6,4,12
152,150,1509010166.021445,2.058085,0.667912,2,30,6,4,12
153,150,1509010166.197751,2.093212,0.655387,2,30,6,4,12
154,153,1509010166.323663,2.055226,0.704372,2,30,6,4,12
155,155,1509010167.512957,2.060039,0.203252,2,30,6,4,12
156,156,1509010168.445794,2.422719,0.673532,2,30,6,4,12
157,156,1509010168.454825,2.567192,0.556554,2,30,6,4,12
158,156,1509010168.466498,2.567415,0.418267,2,30,6,4,12
159,156,1509010168.501482,2.301799,0.563768,2,30,6,4,12
160,156,1509010168.654164,2.328391,0.772907,2,30,6,4,12
161,161,1509010169.599482,2.084533,0.205317,2,30,6,4,12
162,162,1509010170.829753,2.382188,0.639986,2,30,6,4,12
163,162,1509010170.999554,2.496379,0.511269,2,30,6,4,12
164,162,1509010171.112140,2.643978,0.380805,2,30,6,4,12
165,162,1509010171.169092,2.712287,0.659761,2,30,6,4,12
166,162,1509010171.211732,2.555370,0.723791,2,30,6,4,12
167,167,1509010171.732458,2.131041,0.199951,2,30,6,4,12
168,168,1509010173.132194,2.018664,0.433467,2,30,6,4,12
169,168,1509010173.247349,2.415611,0.650839,2,30,6,4,12
170,168,1509010173.338075,2.336641,0.567585,2,30,6,4,12
171,168,1509010173.431536,2.260449,0.608834,2,30,6,4,12
172,170,1509010173.714202,2.500354,0.767949,2,30,6,4,12
173,171,1509010173.728376,1.994124,0.199925,2,30,6,4,12
174,174,1509010175.390800,2.141568,0.680124,2,30,6,4,12
175,174,1509010175.601942,2.262205,0.636263,2,30,6,4,12
176,174,1509010175.653580,2.519627,0.441343,2,30,6,4,12
177,174,1509010175.723775,2.290373,0.571219,2,30,6,4,12
178,175,1509010175.894395,2.164006,0.201102,2,30,6,4,12
179,178,1509010176.014289,2.297674,0.678027,2,30,6,4,12
180,180,1509010177.454993,2.062366,0.673333,2,30,6,4,12
181,181,1509010178.009189,2.405348,0.671995,2,30,6,4,12
182,181,1509010178.130214,2.475423,0.565846,2,30,6,4,12
183,181,1509010178.202714,2.306278,0.198434,2,30,6,4,12
184,181,1509010178.222058,2.496260,0.738382,2,30,6,4,12
185,180,1509010186.833860,2.457357,0.662016,3,16,20,12,4
186,180,1509010188.068969,3.626094,0.372038,3,16,20,12,4
187,180,1509010189.247446,4.738857,0.674993,3,16,20,12,4
188,180,1509010189.601064,5.110773,0.540014,3,16,20,12,4
189,180,1509010189.741521,5.299638,0.436841,3,16,20,12,4
190,180,1509010189.850024,5.356899,0.512110,3,16,20,12,4
191,180,1509010189.854697,5.370301,0.589676,3,16,20,12,4
192,180,1509010189.882378,5.359730,0.516140,3,16,20,12,4
193,180,1509010189.904672,5.401110,0.563884,3,16,20,12,4
194,180,1509010189.958766,5.502255,0.674993,3,16,20,12,4
195,180,1509010190.086852,5.873423,0.576035,3,16,20,12,4
196,180,1509010190.090262,5.587521,0.540397,3,16,20,12,4
197,180,1509010190.108279,5.645983,0.668501,3,16,20,12,4
198,180,1509010190.158947,5.720627,0.630855,3,16,20,12,4
199,180,1509010190.170063,5.698253,0.574779,3,16,20,12,4
200,180,1509010190.191532,5.708363,0.489242,3,16,20,12,4
201,180,1509010190.223619,5.736061,0.541242,3,16,20,12,4
202,180,1509010190.226435,5.737434,0.248153,3,16,20,12,4
