job_id,runtime_sec,avg_recovery_time_sec,target_loss,ml_model,batch_size,learning_rate,final_lossos_size,os_size,n_iter_per_os,online_os_size,online_n_iter_per_os,check_reconfig,do_reconfig,total_iteration,init_duration,estimation_func
CNN_1029_020808,983.333180,5.650441,0.500000,CNN,100,0.000100,0.469638,20,60,100,500,33,13,17835,272.446484,bo
