step,local_step,timestamp,elapsed_time_sec,loss,config_idx,ps_num,worker_num,intra_op_parallelism_threads,inter_op_parallelism_threads
1,1,1509468610.326308,2.035206,0.693146,0,26,10,14,2
2,1,1509468611.076127,2.784479,0.693146,0,26,10,14,2
3,1,1509468611.165511,2.844776,0.693146,0,26,10,14,2
4,1,1509468612.160193,3.839711,0.693146,0,26,10,14,2
5,1,1509468612.292720,3.960415,0.693146,0,26,10,14,2
6,1,1509468612.630160,4.254960,0.693146,0,26,10,14,2
7,1,1509468612.740545,3.910405,0.693049,0,26,10,14,2
8,1,1509468612.877155,4.041775,0.693049,0,26,10,14,2
9,4,1509468612.901111,2.554165,0.691775,0,26,10,14,2
10,1,1509468613.348114,4.520010,0.693049,0,26,10,14,2
11,5,1509468613.367320,2.180002,0.690886,0,26,10,14,2
12,4,1509468613.383307,2.285656,0.691185,0,26,10,14,2
13,1,1509468613.514420,4.684271,0.693049,0,26,10,14,2
14,10,1509468614.450759,2.269869,0.689032,0,26,10,14,2
15,14,1509468615.073830,2.779369,0.687317,0,26,10,14,2
16,14,1509468615.424812,2.522182,0.687938,0,26,10,14,2
17,14,1509468616.122664,2.754221,0.687839,0,26,10,14,2
18,14,1509468616.138706,3.376675,0.687217,0,26,10,14,2
19,15,1509468616.867224,3.331105,0.686631,0,26,10,14,2
20,14,1509468617.139984,4.488225,0.687217,0,26,10,14,2
21,14,1509468617.207947,4.313063,0.687217,0,26,10,14,2
22,16,1509468617.266181,2.814195,0.686814,0,26,10,14,2
23,14,1509468617.347075,3.977230,0.687119,0,26,10,14,2
24,17,1509468617.406223,2.330721,0.686476,0,26,10,14,2
25,14,1509468617.466718,4.081887,0.687741,0,26,10,14,2
26,19,1509468617.523107,2.096818,0.686032,0,26,10,14,2
27,20,1509468617.950049,1.809839,0.685425,0,26,10,14,2
28,20,1509468617.967886,1.843708,0.685768,0,26,10,14,2
29,27,1509468619.251862,2.383106,0.683475,0,26,10,14,2
30,29,1509468620.368351,3.226858,0.682929,0,26,10,14,2
