step,local_step,timestamp,elapsed_time_sec,loss,config_idx,ps_num,worker_num,intra_op_parallelism_threads,inter_op_parallelism_threads
1,1,1509246912.559137,0.444780,0.946000,0,26,10,8,8
2,2,1509246913.211147,0.649862,0.947017,0,26,10,8,8
3,2,1509246913.757883,1.212130,0.977332,0,26,10,8,8
4,4,1509246914.613853,0.833718,0.916042,0,26,10,8,8
5,2,1509246914.624591,2.028222,0.940888,0,26,10,8,8
6,2,1509246914.654482,2.109098,0.994853,0,26,10,8,8
7,2,1509246914.767103,2.221996,0.998485,0,26,10,8,8
8,2,1509246914.867476,2.284868,0.997374,0,26,10,8,8
9,2,1509246914.886917,2.330626,0.978063,0,26,10,8,8
10,2,1509246914.895728,2.300051,0.977300,0,26,10,8,8
11,3,1509246914.954513,1.741166,0.954002,0,26,10,8,8
12,2,1509246915.235498,2.673244,0.992743,0,26,10,8,8
13,2,1509246915.340794,2.744451,0.960394,0,26,10,8,8
14,8,1509246915.705886,1.090139,0.911830,0,26,10,8,8
15,7,1509246915.833307,1.186628,0.953896,0,26,10,8,8
16,8,1509246915.973599,1.296310,0.960551,0,26,10,8,8
17,12,1509246916.527529,1.618849,0.846995,0,26,10,8,8
18,12,1509246916.556148,1.599387,0.905700,0,26,10,8,8
19,10,1509246916.625014,1.836029,0.976509,0,26,10,8,8
20,12,1509246916.636455,1.747216,0.946233,0,26,10,8,8
21,15,1509246916.674876,0.967065,0.900248,0,26,10,8,8
22,12,1509246916.750255,1.832584,0.855224,0,26,10,8,8
23,14,1509246916.793124,1.535488,0.965091,0,26,10,8,8
24,17,1509246916.872125,1.036923,0.920367,0,26,10,8,8
25,14,1509246916.888942,1.526054,0.964468,0,26,10,8,8
26,17,1509246917.302923,1.327284,0.963308,0,26,10,8,8
27,22,1509246917.886888,1.328566,0.813056,0,26,10,8,8
28,23,1509246917.962353,1.285487,0.859664,0,26,10,8,8
29,22,1509246918.365935,1.836473,0.836652,0,26,10,8,8
30,27,1509246918.456960,1.151811,0.965998,0,26,10,8,8
31,26,1509246918.555517,1.681494,0.872572,0,26,10,8,8
32,26,1509246918.628384,1.737423,0.954607,0,26,10,8,8
33,24,1509246918.657713,2.019380,0.950554,0,26,10,8,8
34,26,1509246918.669135,1.916910,0.828028,0,26,10,8,8
35,26,1509246918.774917,1.979844,0.926279,0,26,10,8,8
36,24,1509246918.801374,2.174663,0.954571,0,26,10,8,8
37,29,1509246918.971121,1.006813,0.825745,0,26,10,8,8
38,29,1509246919.164819,1.275722,0.846007,0,26,10,8,8
39,31,1509246919.456269,1.088325,0.754250,0,26,10,8,8
40,32,1509246919.469032,1.010074,0.917663,0,26,10,8,8
41,34,1509246919.807820,1.250381,0.858564,0,26,10,8,8
42,35,1509246920.045240,1.414986,0.903975,0,26,10,8,8
43,36,1509246920.259659,1.588766,0.826955,0,26,10,8,8
44,35,1509246920.309165,1.649465,0.953078,0,26,10,8,8
45,38,1509246920.432173,1.459045,0.705031,0,26,10,8,8
46,37,1509246920.522403,1.719293,0.899766,0,26,10,8,8
47,41,1509246920.531293,1.073180,0.745569,0,26,10,8,8
48,41,1509246920.714258,1.243296,0.897631,0,26,10,8,8
49,39,1509246920.724016,1.556947,0.828384,0,26,10,8,8
50,37,1509246920.829183,2.052288,0.920692,0,26,10,8,8
51,42,1509246920.866942,1.057101,0.943514,0,26,10,8,8
52,43,1509246920.987639,0.940413,0.743509,0,26,10,8,8
53,45,1509246921.333779,1.072561,0.783261,0,26,10,8,8
54,45,1509246921.672155,1.360969,0.957228,0,26,10,8,8
55,48,1509246921.690424,1.157261,0.669837,0,26,10,8,8
56,48,1509246921.783967,1.349814,0.627725,0,26,10,8,8
57,54,1509246922.082670,0.746917,0.728807,0,26,10,8,8
58,53,1509246922.154726,1.165122,0.804594,0,26,10,8,8
59,50,1509246922.200867,1.484591,0.879112,0,26,10,8,8
60,48,1509246922.246849,1.722499,0.921217,0,26,10,8,8
61,52,1509246922.369481,1.500284,0.928853,0,26,10,8,8
62,51,1509246922.422945,1.696721,0.825182,0,26,10,8,8
63,52,1509246922.612653,1.781513,0.888998,0,26,10,8,8
64,56,1509246922.793074,1.119000,0.866597,0,26,10,8,8
65,59,1509246922.812045,0.727373,0.585916,0,26,10,8,8
66,57,1509246922.833595,1.047669,0.734501,0,26,10,8,8
67,57,1509246922.943901,1.251503,0.627878,0,26,10,8,8
68,61,1509246923.263535,1.106821,0.732125,0,26,10,8,8
69,61,1509246923.567704,1.364872,0.893147,0,26,10,8,8
70,62,1509246923.657358,1.408567,0.824633,0,26,10,8,8
71,63,1509246923.666054,1.294609,0.942950,0,26,10,8,8
72,63,1509246923.804482,1.379297,0.727161,0,26,10,8,8
73,67,1509246923.989640,1.175561,0.516005,0,26,10,8,8
74,68,1509246924.063876,1.118017,0.587766,0,26,10,8,8
75,67,1509246924.135217,1.299643,0.610950,0,26,10,8,8
76,69,1509246924.143700,0.878367,0.637261,0,26,10,8,8
77,67,1509246924.187185,1.392075,0.704821,0,26,10,8,8
78,64,1509246924.197554,1.582909,0.912192,0,26,10,8,8
79,79,1509246934.097853,0.623944,0.793119,1,1,35,2,14
80,80,1509246936.291560,2.394757,0.800684,1,1,35,2,14
81,80,1509246936.768133,2.876008,0.498678,1,1,35,2,14
82,80,1509246936.850238,2.980070,0.824967,1,1,35,2,14
83,80,1509246936.876359,2.980212,0.825267,1,1,35,2,14
84,80,1509246936.912514,2.812494,0.485401,1,1,35,2,14
85,80,1509246937.143361,3.243141,0.700504,1,1,35,2,14
86,80,1509246937.570170,3.660836,0.474859,1,1,35,2,14
