job_id,runtime_sec,avg_recovery_time_sec,target_loss,ml_model,batch_size,learning_rate,final_lossos_size,os_size,n_iter_per_os,online_os_size,online_n_iter_per_os,check_reconfig,do_reconfig,total_iteration,init_duration,estimation_func
LR_1030_115640,28670.372036,8.639203,0.005000,LR,1000,0.001000,0.004740,20,60,100,500,9,1,6113,9993.832561,bo
