7
41
226.0,4,5,[ 0.50699359],2.34542703629
230.0,4,5,[ 0.61653519],1.96637201309
234.0,4,5,[ 0.45088348],2.22419404984
238.0,4,5,[ 0.67326182],2.05080890656
242.0,4,5,[ 0.54212826],2.25016188622
246.0,4,5,[ 0.46576148],2.51647901535
250.0,4,5,[ 0.46242452],2.09884905815
254.0,4,5,[ 0.49279657],2.4373550415
258.0,4,5,[ 0.49757877],2.22057914734
262.0,4,5,[ 0.59953833],2.15548801422
266.0,4,5,[ 0.63998735],2.21010899544
270.0,4,5,[ 0.58285624],2.13851094246
274.0,4,5,[ 0.66342932],2.20912981033
278.0,4,5,[ 0.64622259],1.98826503754
282.0,4,5,[ 0.49804214],2.18103790283
286.0,4,5,[ 0.46438351],2.16369104385
290.0,4,5,[ 0.52388853],2.03077888489
294.0,4,5,[ 0.47609019],2.41483402252
298.0,4,5,[ 0.50898093],2.13208699226
302.0,4,5,[ 0.54698938],2.41193389893
306.0,4,5,[ 0.5196262],2.06279182434
310.0,4,5,[ 0.47788197],2.16717386246
314.0,4,5,[ 0.51618427],2.44803380966
318.0,4,5,[ 0.50623423],2.23621416092
322.0,4,5,[ 0.445481],2.25027489662
326.0,4,5,[ 0.40143532],2.23936390877
330.0,4,5,[ 0.50391042],2.39724898338
334.0,4,5,[ 0.49886349],1.92741084099
338.0,4,5,[ 0.51259089],2.28103899956
342.0,4,5,[ 0.46186173],1.95709204674
346.0,4,5,[ 0.47353348],2.40131998062
350.0,4,5,[ 0.49189201],2.23533892632
354.0,4,5,[ 0.4670828],2.44058704376
358.0,4,5,[ 0.50582176],2.04291296005
362.0,4,5,[ 0.53542215],2.39444112778
366.0,4,5,[ 0.55883592],1.96146917343
370.0,4,5,[ 0.52803284],2.4943459034
374.0,4,5,[ 0.46734089],1.94973492622
378.0,4,5,[ 0.47070307],2.26434993744
382.0,4,5,[ 0.51184815],2.0093421936
386.0,4,5,[ 0.53526175],2.27043008804
390.0,4,5,[ 0.49338555],2.08372306824
394.0,4,5,[ 0.52139926],2.33387184143
398.0,4,5,[ 0.53852749],2.04909706116
402.0,4,5,[ 0.45697764],2.29937505722
406.0,4,5,[ 0.41431656],2.13296198845
409.0,4,5,[ 0.4976773],2.13359999657
414.0,4,5,[ 0.44834509],2.38213396072
418.0,4,5,[ 0.4686828],2.21751499176
422.0,4,5,[ 0.42678401],1.9807331562
425.0,4,5,[ 0.42205358],2.0839650631
430.0,4,5,[ 0.45664218],2.3220808506
434.0,4,5,[ 0.52523327],2.13117408752
438.0,4,5,[ 0.4992781],2.30357789993
441.0,4,5,[ 0.45263711],2.06688094139
445.0,4,5,[ 0.44571236],2.10043215752
449.0,4,5,[ 0.42781404],2.45043706894
453.0,4,5,[ 0.46438429],2.24873900414
457.0,4,5,[ 0.44787276],2.19407010078
461.0,4,5,[ 0.4991999],2.08054208755
465.0,4,5,[ 0.52885097],2.47990393639
469.0,4,5,[ 0.44206801],2.30828809738
474.0,4,5,[ 0.44890958],2.367166996
477.0,4,5,[ 0.48214409],2.27249503136
482.0,4,5,[ 0.38299054],2.21756410599
486.0,4,5,[ 0.45870894],2.35553383827
490.0,4,5,[ 0.4658995],2.29049992561
494.0,4,5,[ 0.55859733],1.95876312256
498.0,4,5,[ 0.45540133],2.09747409821
502.0,4,5,[ 0.46623927],2.31397485733
506.0,4,5,[ 0.51073468],2.23296189308
510.0,4,5,[ 0.58041525],1.9371008873
514.0,4,5,[ 0.56005037],2.17556095123
518.0,4,5,[ 0.52420759],2.12742114067
522.0,4,5,[ 0.38156247],2.31661391258
526.0,4,5,[ 0.40534997],2.0450398922
530.0,4,5,[ 0.36806726],2.04368305206
534.0,4,5,[ 0.35136741],2.2247979641
538.0,4,5,[ 0.39092207],1.96517801285
542.0,4,5,[ 0.36954972],2.28606700897
545.0,4,5,[ 0.43278909],2.10742688179
548.0,4,5,[ 0.32965776],2.20097208023
553.0,4,5,[ 0.38294837],2.41290211678
556.0,4,5,[ 0.45804638],2.22003912926
561.0,4,5,[ 0.3017104],2.46586608887
566.0,4,5,[ 0.35590467],2.36172699928
570.0,4,5,[ 0.37126082],2.16056704521
574.0,4,5,[ 0.36843124],2.31993603706
578.0,4,5,[ 0.39093623],2.28858804703
582.0,4,5,[ 0.35658628],2.51070690155
586.0,4,5,[ 0.34822321],2.40206098557
590.0,4,5,[ 0.40623608],1.99169206619
594.0,4,5,[ 0.42266306],2.46491312981
598.0,4,5,[ 0.41772172],2.0873939991
602.0,4,5,[ 0.29109508],2.50145316124
607.0,4,5,[ 0.37634018],2.31956195831
610.0,4,5,[ 0.30774987],2.04552292824
615.0,4,5,[ 0.35374099],2.33170199394
619.0,4,5,[ 0.32825428],2.17873287201
622.0,4,5,[ 0.33172253],2.02168107033
627.0,4,5,[ 0.39041206],2.21476101875
631.0,4,5,[ 0.37192902],2.31511306763
635.0,4,5,[ 0.36673748],2.13830494881
639.0,4,5,[ 0.37120813],2.15543818474
643.0,4,5,[ 0.34071904],2.29475212097
647.0,4,5,[ 0.38443774],2.2500629425
650.0,4,5,[ 0.36099875],1.96513295174
655.0,4,5,[ 0.37731552],2.31975388527
658.0,4,5,[ 0.38827926],1.94344806671
663.0,4,5,[ 0.39127696],2.3745880127
667.0,4,5,[ 0.39915362],2.33912801743
671.0,4,5,[ 0.38958606],2.04703021049
675.0,4,5,[ 0.22074546],2.16240906715
679.0,4,5,[ 0.31165054],2.23345518112
683.0,4,5,[ 0.29302138],2.02131104469
687.0,4,5,[ 0.37421978],2.36186504364
691.0,4,5,[ 0.36550379],2.03938412666
694.0,4,5,[ 0.35515222],2.08580684662
699.0,4,5,[ 0.29199052],2.29042601585
701.0,4,5,[ 0.30123964],2.21760392189
705.0,4,5,[ 0.29708254],2.32740092278
709.0,4,5,[ 0.3003512],2.09436988831
713.0,4,5,[ 0.33750778],2.4669110775
717.0,4,5,[ 0.32177538],2.04590606689
721.0,4,5,[ 0.30289268],2.32221603394
725.0,4,5,[ 0.32119203],1.98102807999
729.0,4,5,[ 0.30338737],2.37826895714
733.0,4,5,[ 0.37211788],2.0742149353
737.0,4,5,[ 0.28229639],2.3366959095
741.0,4,5,[ 0.35243934],2.17983603477
745.0,4,5,[ 0.35862347],2.29317688942
749.0,4,5,[ 0.34662333],2.2211728096
753.0,4,5,[ 0.39094603],2.23743915558
757.0,4,5,[ 0.39475849],2.05561208725
761.0,4,5,[ 0.52693814],2.33602881432
765.0,4,5,[ 0.45017457],2.16688203812
769.0,4,5,[ 0.4361423],2.01076316833
773.0,4,5,[ 0.44472781],2.45313978195
777.0,4,5,[ 0.42091781],2.12548708916
781.0,4,5,[ 0.43127549],2.09059119225
786.0,4,5,[ 0.35355818],2.32869505882
790.0,4,5,[ 0.36119026],2.08342695236
794.0,4,5,[ 0.26682001],2.14933395386
798.0,4,5,[ 0.29925799],2.11280012131
802.0,4,5,[ 0.30295774],2.1597738266
805.0,4,5,[ 0.33452272],2.0250890255
810.0,4,5,[ 0.32213426],2.28110980988
814.0,4,5,[ 0.32637292],2.05755996704
818.0,4,5,[ 0.34953949],2.228495121
822.0,4,5,[ 0.31310496],2.03426194191
825.0,4,5,[ 0.23944876],2.30846595764
829.0,4,5,[ 0.20536117],2.11655378342
834.0,4,5,[ 0.32582501],2.35780191422
837.0,4,5,[ 0.28903794],2.0081820488
842.0,4,5,[ 0.29579738],2.3679959774
846.0,4,5,[ 0.37515375],2.0508890152
850.0,4,5,[ 0.32551986],1.99905610085
853.0,4,5,[ 0.3135567],2.23247289658
857.0,4,5,[ 0.29831541],2.01672792435
861.0,4,5,[ 0.32989153],2.27913403511
865.0,4,5,[ 0.34593624],2.11873412132
869.0,4,5,[ 0.34424165],2.16764187813
873.0,4,5,[ 0.25895712],2.24136900902
877.0,4,5,[ 0.28300896],2.35544109344
882.0,4,5,[ 0.28860983],2.2401278019
886.0,4,5,[ 0.32523108],2.29196310043
891.0,4,5,[ 0.31180033],2.33027505875
895.0,4,5,[ 0.35389245],2.052090168
899.0,4,5,[ 0.34565705],2.39961290359
903.0,4,5,[ 0.33936918],2.23774695396
907.0,4,5,[ 0.35503656],2.17893600464
911.0,4,5,[ 0.42487839],2.38481593132
915.0,4,5,[ 0.26281467],2.02145195007
919.0,4,5,[ 0.29964408],2.32318401337
923.0,4,5,[ 0.31557116],1.99314594269
927.0,4,5,[ 0.35041875],2.2977180481
931.0,4,5,[ 0.37220261],2.14978814125
935.0,4,5,[ 0.30912864],2.13674998283
939.0,4,5,[ 0.34060651],2.24978303909
943.0,4,5,[ 0.33684435],2.17721915245
947.0,4,5,[ 0.29906327],2.01181006432
951.0,4,5,[ 0.32808939],2.30368614197
955.0,4,5,[ 0.28040791],2.10850095749
959.0,4,5,[ 0.23656112],2.07933998108
963.0,4,5,[ 0.23077317],2.29097008705
967.0,4,5,[ 0.28253183],1.99155497551
971.0,4,5,[ 0.30173507],2.23307299614
975.0,4,5,[ 0.33987087],2.17456698418
979.0,4,5,[ 0.33108735],1.9430038929
983.0,4,5,[ 0.36122829],2.23497390747
987.0,4,5,[ 0.35823828],2.33856105804
991.0,4,5,[ 0.31329972],2.22916579247
995.0,4,5,[ 0.30335325],1.98323297501
998.0,4,5,[ 0.36330304],2.08703780174
1002.0,4,5,[ 0.27028346],2.04721212387
1006.0,4,5,[ 0.36173508],2.35485005379
1010.0,4,5,[ 0.37406558],2.17412495613
1014.0,4,5,[ 0.37265313],2.36345505714
1018.0,4,5,[ 0.3273989],2.1953599453
1022.0,4,5,[ 0.36937594],2.18112707138
1026.0,4,5,[ 0.3987194],2.31957387924
1031.0,4,5,[ 0.3977789],2.17056298256
1034.0,4,5,[ 0.19974646],2.25087499619
1038.0,4,5,[ 0.24380045],2.11005496979
1042.0,4,5,[ 0.22546355],2.47492718697
1046.0,4,5,[ 0.18520431],2.15200090408
1050.0,4,5,[ 0.18497092],2.18744492531
1054.0,4,5,[ 0.26237929],2.50896286964
1058.0,4,5,[ 0.32927498],2.16543912888
1062.0,4,5,[ 0.25012127],2.48025393486
1066.0,4,5,[ 0.22819997],2.05714297295
1070.0,4,5,[ 0.31489676],2.54738402367
1074.0,4,5,[ 0.32033008],1.99275302887
1078.0,4,5,[ 0.28040949],2.04940795898
1082.0,4,5,[ 0.18871096],1.99144887924
1086.0,4,5,[ 0.28502285],2.26652312279
1090.0,4,5,[ 0.30726385],1.84360098839
1094.0,4,5,[ 0.29953536],2.26378011703
1098.0,4,5,[ 0.27052915],2.199655056
1102.0,4,5,[ 0.37737441],2.17557311058
1106.0,4,5,[ 0.41780487],2.01157617569
1110.0,4,5,[ 0.37809157],2.20956778526
1114.0,4,5,[ 0.32547706],2.02691507339
1118.0,4,5,[ 0.27957755],2.328083992
1122.0,4,5,[ 0.30404383],2.07916021347
1126.0,4,5,[ 0.30233097],2.32912707329
1128.0,4,5,[ 0.3092902],2.0287258625
1132.0,4,5,[ 0.30747879],2.25017499924
1136.0,4,5,[ 0.30524719],2.05030012131
1140.0,4,5,[ 0.34638643],2.29170203209
1144.0,4,5,[ 0.36240143],2.55684995651
1148.0,4,5,[ 0.3317107],2.45292496681
1152.0,4,5,[ 0.22930866],2.01566910744
1156.0,4,5,[ 0.2228899],2.22998809814
1161.0,4,5,[ 0.21624984],2.42172598839
1165.0,4,5,[ 0.27968764],2.12137413025
1169.0,4,5,[ 0.22780091],2.37588000298
1173.0,4,5,[ 0.32647133],2.1410639286
1177.0,4,5,[ 0.35611039],2.34803795815
1181.0,4,5,[ 0.35648823],2.06441688538
1185.0,4,5,[ 0.37682414],2.30891895294
1189.0,4,5,[ 0.36505258],1.96527385712
1193.0,4,5,[ 0.3071354],2.20058298111
1197.0,4,5,[ 0.28537369],2.35137486458
1201.0,4,5,[ 0.30824471],2.16995406151
1205.0,4,5,[ 0.32613459],2.30389380455
1209.0,4,5,[ 0.26063111],2.05232596397
1213.0,4,5,[ 0.17445217],2.1832818985
1217.0,4,5,[ 0.2269447],2.49744200706
1221.0,4,5,[ 0.28094962],2.26858186722
1225.0,4,5,[ 0.35246339],2.06843590736
1229.0,4,5,[ 0.29450646],2.58992004395
1233.0,4,5,[ 0.21372539],2.26615095139
1237.0,4,5,[ 0.33496952],2.16299319267
1241.0,4,5,[ 0.23520404],2.31297183037
1245.0,4,5,[ 0.26450309],2.18281817436
1250.0,4,5,[ 0.19687015],2.12594294548
1254.0,4,5,[ 0.18277349],2.0564250946
1258.0,4,5,[ 0.32480633],2.45430111885
1262.0,4,5,[ 0.3226437],2.08953404427
1266.0,4,5,[ 0.2699711],2.33043289185
1270.0,4,5,[ 0.28106374],1.99267482758
1274.0,4,5,[ 0.22983602],2.2276198864
1278.0,4,5,[ 0.25104758],2.05735301971
1282.0,4,5,[ 0.2266959],2.21161317825
1286.0,4,5,[ 0.24041949],1.96889805794
1290.0,4,5,[ 0.30473107],2.30949401855
1294.0,4,5,[ 0.28928599],1.9037630558
1298.0,4,5,[ 0.2646032],2.3582239151
1302.0,4,5,[ 0.27511048],2.00948190689
1306.0,4,5,[ 0.28547341],2.27088999748
1309.0,4,5,[ 0.38678324],1.97482991219
1314.0,4,5,[ 0.24511939],2.21373987198
1318.0,4,5,[ 0.20579451],1.99005317688
1322.0,4,5,[ 0.24410284],2.34304499626
1326.0,4,5,[ 0.24440029],2.10145902634
1330.0,4,5,[ 0.24780713],2.40277695656
1333.0,4,5,[ 0.25859651],2.22476816177
1335.0,4,5,[ 0.259579],2.21068191528
1340.0,4,5,[ 0.18499719],2.33656215668
1344.0,4,5,[ 0.13643399],2.22154402733
1348.0,4,5,[ 0.15921199],2.25110793114
1352.0,4,5,[ 0.27909717],2.1411921978
1356.0,4,5,[ 0.2136704],2.65035200119
1360.0,4,5,[ 0.16578816],2.11727404594
1364.0,4,5,[ 0.18714584],2.16919016838
1368.0,4,5,[ 0.23379172],2.62671494484
1372.0,4,5,[ 0.23607844],1.99066400528
1376.0,4,5,[ 0.23168659],2.3104121685
1380.0,4,5,[ 0.263538],1.98509001732
1384.0,4,5,[ 0.31840995],2.27321910858
1388.0,4,5,[ 0.29124495],2.08410811424
1392.0,4,5,[ 0.47555265],2.34053111076
1396.0,4,5,[ 0.3250834],1.99451994896
1400.0,4,5,[ 0.33412093],2.17139196396
1404.0,4,5,[ 0.49392787],2.0099670887
1408.0,4,5,[ 0.40124556],2.14573407173
1412.0,4,5,[ 0.32944265],2.07219791412
1416.0,4,5,[ 0.34982181],2.13838481903
1420.0,4,5,[ 0.33720165],2.17966198921
1424.0,4,5,[ 0.31009883],2.28607296944
1428.0,4,5,[ 0.27451044],1.99747419357
1432.0,4,5,[ 0.2482127],2.1533870697
1436.0,4,5,[ 0.24223503],2.22131586075
1440.0,4,5,[ 0.26474881],2.26171588898
1444.0,4,5,[ 0.27674586],2.03322196007
1448.0,4,5,[ 0.27648309],2.42113399506
1452.0,4,5,[ 0.3106342],2.22741603851
1456.0,4,5,[ 0.27313918],1.99915599823
1460.0,4,5,[ 0.29130924],2.39043998718
1464.0,4,5,[ 0.2755475],2.11428403854
1468.0,4,5,[ 0.24113108],2.48288106918
1473.0,4,5,[ 0.29133981],2.43560695648
1476.0,4,5,[ 0.27112612],2.03898406029
1481.0,4,5,[ 0.23694514],2.62677097321
1485.0,4,5,[ 0.25490153],2.20936894417
1489.0,4,5,[ 0.24974574],2.17903113365
1493.0,4,5,[ 0.32442221],2.05437898636
1498.0,4,5,[ 0.31735557],2.31469917297
1501.0,4,5,[ 0.27549982],2.02274513245
1505.0,4,5,[ 0.29460502],2.23936700821
1509.0,4,5,[ 0.30222839],2.35149502754
1514.0,4,5,[ 0.23177928],2.29825687408
1518.0,4,5,[ 0.25052243],2.11961889267
1522.0,4,5,[ 0.19540343],2.26263689995
1526.0,4,5,[ 0.21155155],1.93685412407
1530.0,4,5,[ 0.25798389],2.13044881821
1534.0,4,5,[ 0.26178637],2.31794190407
1538.0,4,5,[ 0.19583628],2.00910496712
1542.0,4,5,[ 0.18773194],2.4902908802
1546.0,4,5,[ 0.22658308],2.3996360302
1550.0,4,5,[ 0.26982963],2.05694103241
1554.0,4,5,[ 0.35965422],2.31347990036
1558.0,4,5,[ 0.26804042],2.07040500641
1562.0,4,5,[ 0.28565985],2.34665608406
1567.0,4,5,[ 0.32099149],2.22797608376
1571.0,4,5,[ 0.40827996],2.13121819496
1575.0,4,5,[ 0.41147679],2.18484401703
1578.0,4,5,[ 0.3515645],2.00781798363
1583.0,4,5,[ 0.36163062],2.18387722969
1586.0,4,5,[ 0.39593786],2.18903708458
1590.0,4,5,[ 0.4069488],2.0398709774
1594.0,4,5,[ 0.21830364],2.33299398422
1599.0,4,5,[ 0.21307249],2.1765999794
1602.0,4,5,[ 0.24577749],1.99553203583
1607.0,4,5,[ 0.22900039],2.37818312645
1611.0,4,5,[ 0.28152975],1.99349617958
1615.0,4,5,[ 0.18813087],2.36678910255
1619.0,4,5,[ 0.23080119],2.05197310448
1623.0,4,5,[ 0.21625444],2.37406301498
1627.0,4,5,[ 0.20559125],1.96992301941
1631.0,4,5,[ 0.26317424],2.29709410667
1635.0,4,5,[ 0.20261998],2.02892994881
1639.0,4,5,[ 0.2438523],2.42490100861
1643.0,4,5,[ 0.19852419],2.26300811768
1647.0,4,5,[ 0.26308686],2.39291882515
1651.0,4,5,[ 0.2515718],2.10657906532
1655.0,4,5,[ 0.25553581],2.58657312393
1659.0,4,5,[ 0.23170997],2.22168111801
1663.0,4,5,[ 0.29524702],2.67229700089
1667.0,4,5,[ 0.24796346],2.53895711899
1673.0,4,5,[ 0.21390088],2.34230208397
1676.0,4,5,[ 0.28312781],2.19102406502
1680.0,4,5,[ 0.25337827],2.32020878792
1684.0,4,5,[ 0.27545375],2.31909799576
1688.0,4,5,[ 0.23949817],2.36432290077
1692.0,4,5,[ 0.27220437],2.44509601593
1696.0,4,5,[ 0.24612489],2.37621212006
1700.0,4,5,[ 0.28488228],2.0034070015
1704.0,4,5,[ 0.28141344],2.2259349823
1708.0,4,5,[ 0.25690138],2.24030804634
1712.0,4,5,[ 0.20262711],2.08233904839
1716.0,4,5,[ 0.11841713],2.34684610367
1720.0,4,5,[ 0.20595594],2.09337186813
1724.0,4,5,[ 0.2147578],2.13998794556
1728.0,4,5,[ 0.26250121],1.98621082306
1731.0,4,5,[ 0.3165783],2.01527500153
1733.0,4,5,[ 0.2902292],2.16823792458
1737.0,4,5,[ 0.18755884],2.31794500351
1742.0,4,5,[ 0.19399932],2.07089805603
1746.0,4,5,[ 0.17001575],2.13909602165
1749.0,4,5,[ 0.19141009],2.24667596817
1753.0,4,5,[ 0.25171959],2.17288708687
1758.0,4,5,[ 0.24016528],2.22189116478
1762.0,4,5,[ 0.25061345],2.34487390518
1766.0,4,5,[ 0.25089109],2.14150500298
1770.0,4,5,[ 0.29257324],2.28964304924
1774.0,4,5,[ 0.31788674],2.23005914688
1778.0,4,5,[ 0.28910637],1.94745397568
1782.0,4,5,[ 0.26468211],2.36268687248
1786.0,4,5,[ 0.24872521],2.33274507523
1791.0,4,5,[ 0.2805624],2.19832110405
1794.0,4,5,[ 0.26271853],2.06438279152
1799.0,4,5,[ 0.22561224],2.07389307022
1803.0,4,5,[ 0.28382871],2.26063919067
1807.0,4,5,[ 0.20509633],2.02169394493
1811.0,4,5,[ 0.20425226],2.31699299812
1814.0,4,5,[ 0.23283826],2.06862401962
1818.0,4,5,[ 0.2811164],2.00191807747
1823.0,4,5,[ 0.23139599],2.15807700157
1826.0,4,5,[ 0.24374975],1.99745512009
1830.0,4,5,[ 0.26866516],2.14910411835
1834.0,4,5,[ 0.29864758],2.21656107903
1838.0,4,5,[ 0.30223474],1.96806406975
1842.0,4,5,[ 0.27429909],2.13471198082
1846.0,4,5,[ 0.25311515],2.34169197083
1850.0,4,5,[ 0.23671475],2.16966414452
1854.0,4,5,[ 0.28842103],2.03483319283
1858.0,4,5,[ 0.30059895],2.32733893394
1862.0,4,5,[ 0.22193074],2.21344780922
1867.0,4,5,[ 0.30285442],2.03285002708
1870.0,4,5,[ 0.2230019],2.28662395477
1874.0,4,5,[ 0.25049943],2.09248709679
1879.0,4,5,[ 0.23959826],2.44154310226
1882.0,4,5,[ 0.27005857],1.98835396767
1887.0,4,5,[ 0.25080863],2.2882900238
1891.0,4,5,[ 0.26155338],2.16540193558
1895.0,4,5,[ 0.2293224],2.0382578373
1899.0,4,5,[ 0.25864196],2.33436894417
1903.0,4,5,[ 0.17268009],1.91469502449
1906.0,4,5,[ 0.19801532],2.18424892426
1911.0,4,5,[ 0.17863375],2.23353791237
1915.0,4,5,[ 0.20890677],2.19334506989
1919.0,4,5,[ 0.2064736],2.04921102524
1923.0,4,5,[ 0.20723434],2.2672688961
1926.0,4,5,[ 0.19518121],2.03231811523
1931.0,4,5,[ 0.19307558],2.3740401268
1935.0,4,5,[ 0.20886467],2.03516507149
1938.0,4,5,[ 0.21442387],2.01695013046
1943.0,4,5,[ 0.19983904],2.26631498337
1945.0,4,5,[ 0.20566137],2.15213298798
1949.0,4,5,[ 0.19616865],2.17431807518
1952.0,4,5,[ 0.14115828],2.38761281967
1957.0,4,5,[ 0.24524176],2.40845108032
1961.0,4,5,[ 0.28509223],2.34355902672
1965.0,4,5,[ 0.22185862],2.17403793335
1969.0,4,5,[ 0.19528286],2.34489893913
1973.0,4,5,[ 0.2060031],2.45818305016
1977.0,4,5,[ 0.23351197],2.1144630909
1981.0,4,5,[ 0.2948443],2.34429883957
1986.0,4,5,[ 0.25447956],2.29127788544
1989.0,4,5,[ 0.26678482],2.48097586632
1993.0,4,5,[ 0.23068726],2.38962602615
1997.0,4,5,[ 0.19514367],2.51757287979
2002.0,4,5,[ 0.24637309],2.42137098312
2007.0,4,5,[ 0.24493799],2.31107592583
2011.0,4,5,[ 0.27434611],2.25488305092
2015.0,4,5,[ 0.19154035],2.30543088913
2019.0,4,5,[ 0.19261895],2.07685089111
2023.0,4,5,[ 0.22099108],2.35417103767
2027.0,4,5,[ 0.23222716],1.99464082718
2032.0,4,5,[ 0.23608352],2.31863594055
2035.0,4,5,[ 0.18707524],2.17942595482
2039.0,4,5,[ 0.19085015],2.23756504059
2043.0,4,5,[ 0.23854934],2.23823308945
2047.0,4,5,[ 0.22734199],2.14345097542
2052.0,4,5,[ 0.19531384],2.40246200562
2055.0,4,5,[ 0.21207282],2.15656208992
2060.0,4,5,[ 0.20294426],2.21592307091
2063.0,4,5,[ 0.2305795],2.04889011383
2068.0,4,5,[ 0.23182356],2.32316303253
2071.0,4,5,[ 0.20525497],1.93523216248
2076.0,4,5,[ 0.21329102],2.13379883766
2079.0,4,5,[ 0.21361136],2.23188495636
2084.0,4,5,[ 0.27172074],2.13158082962
2087.0,4,5,[ 0.25633222],1.89708995819
2091.0,4,5,[ 0.22967778],2.1119890213
2095.0,4,5,[ 0.27077633],2.26008415222
2099.0,4,5,[ 0.22675264],2.2103099823
2103.0,4,5,[ 0.2468385],2.02422809601
2107.0,4,5,[ 0.23403847],2.31667685509
2111.0,4,5,[ 0.23431213],2.12202000618
2115.0,4,5,[ 0.16610642],2.26391792297
2119.0,4,5,[ 0.23261468],2.34013009071
2123.0,4,5,[ 0.18248382],2.13989019394
2127.0,4,5,[ 0.22480541],2.20176506042
2131.0,4,5,[ 0.23600081],2.2512049675
2135.0,4,5,[ 0.21914537],2.04816889763
2139.0,4,5,[ 0.24937411],2.42099618912
2143.0,4,5,[ 0.2227879],2.3237631321
2147.0,4,5,[ 0.20798187],2.04838013649
2152.0,4,5,[ 0.22696285],2.23248004913
2155.0,4,5,[ 0.21100919],2.18362903595
2159.0,4,5,[ 0.22159396],2.05728602409
2163.0,4,5,[ 0.17574821],2.20792603493
2167.0,4,5,[ 0.22518913],2.22398114204
2171.0,4,5,[ 0.19228034],2.16801095009
2175.0,4,5,[ 0.2241773],1.99113488197
2179.0,4,5,[ 0.22930293],2.17156195641
2183.0,4,5,[ 0.23533665],2.3022840023
2187.0,4,5,[ 0.25311026],2.42593097687
2191.0,4,5,[ 0.23901127],2.10089993477
2195.0,4,5,[ 0.23101047],2.44409608841
2199.0,4,5,[ 0.2460202],2.23627591133
2203.0,4,5,[ 0.1861338],1.95435404778
2207.0,4,5,[ 0.21581933],2.37567710876
2211.0,4,5,[ 0.21663368],2.26481795311
2215.0,4,5,[ 0.1887549],2.06670093536
2219.0,4,5,[ 0.22318937],2.33294820786
2223.0,4,5,[ 0.18665032],2.12568902969
2227.0,4,5,[ 0.21405518],2.1220331192
2231.0,4,5,[ 0.21528868],2.4343919754
2235.0,4,5,[ 0.19333641],1.99739408493
2239.0,4,5,[ 0.21067862],2.38070583344
2243.0,4,5,[ 0.20396009],2.32266402245
2247.0,4,5,[ 0.17297542],2.03719305992
2251.0,4,5,[ 0.22174683],2.34002900124
2255.0,4,5,[ 0.21191019],2.14115786552
2259.0,4,5,[ 0.25423998],2.27910900116
2263.0,4,5,[ 0.19010627],2.22565197945
2267.0,4,5,[ 0.13892026],1.9321269989
2271.0,4,5,[ 0.15919074],2.0840511322
2275.0,4,5,[ 0.28587493],2.31837415695
2279.0,4,5,[ 0.25378975],2.15915107727
