16
42
21,6,1,1,6,100,0.0001,1,0.491752,2747.2769711
21,6,1,1,6,100,0.0001,4,0.478672,1010.17094803
21,6,1,1,6,100,0.0001,7,0.499046,794.170878887
21,6,1,1,6,100,0.0001,10,0.464728,690.446875095
21,6,1,1,6,100,0.0001,13,0.476042,702.011474133
21,6,1,1,6,100,0.0001,16,0.448906,692.673022032
21,6,1,1,6,100,0.0001,19,0.480491,914.095561028
21,6,1,1,6,100,0.0001,22,0.448822,760.946659088
23,4,1,1,6,100,0.0001,1,0.489057,4037.70927405
23,4,1,1,6,100,0.0001,4,0.431989,1434.1082139
23,4,1,1,6,100,0.0001,7,0.465503,1153.79546285
23,4,1,1,6,100,0.0001,10,0.495701,881.921903849
23,4,1,1,6,100,0.0001,13,0.49067,834.216384888
23,4,1,1,6,100,0.0001,16,0.470643,932.295183897
23,4,1,1,6,100,0.0001,19,0.465255,891.252460957
23,4,1,1,6,100,0.0001,22,0.474853,998.103591919

1,26,1,1,6,100,0.0001,1,0.491966,1610.28225899
1,26,1,1,6,100,0.0001,4,0.498083,995.194643974
1,26,1,1,6,100,0.0001,7,0.396404,996.419836998
1,26,1,1,6,100,0.0001,10,0.478881,1058.22354698
1,26,1,1,6,100,0.0001,13,0.48697,1102.46727204
1,26,1,1,6,100,0.0001,16,0.453847,1042.17848301
1,26,1,1,6,100,0.0001,19,0.495548,922.474318027
1,26,1,1,6,100,0.0001,22,0.460778,1014.56149006
3,24,1,1,6,100,0.0001,1,0.46491,1377.04174113
3,24,1,1,6,100,0.0001,4,0.461778,930.367120981
3,24,1,1,6,100,0.0001,7,0.414814,838.969271898
3,24,1,1,6,100,0.0001,10,0.454992,826.928111076
3,24,1,1,6,100,0.0001,13,0.480589,856.279044151
3,24,1,1,6,100,0.0001,16,0.476174,834.953401089
3,24,1,1,6,100,0.0001,19,0.483078,826.262567043
3,24,1,1,6,100,0.0001,22,0.4124,837.49522686
5,22,1,1,6,100,0.0001,1,0.473097,1507.53166103
5,22,1,1,6,100,0.0001,4,0.471922,863.076200962
5,22,1,1,6,100,0.0001,7,0.497301,795.303192139
5,22,1,1,6,100,0.0001,10,0.483948,788.92427206
5,22,1,1,6,100,0.0001,13,0.488412,814.817071915
5,22,1,1,6,100,0.0001,16,0.481336,766.989211082
5,22,1,1,6,100,0.0001,19,0.495548,788.839631081
5,22,1,1,6,100,0.0001,22,0.480154,880.064754009
7,20,1,1,6,100,0.0001,1,0.495181,1552.09990692
7,20,1,1,6,100,0.0001,4,0.455398,849.004400015
7,20,1,1,6,100,0.0001,7,0.466388,785.279476166
7,20,1,1,6,100,0.0001,10,0.444548,796.21037221
7,20,1,1,6,100,0.0001,13,0.471143,715.754965067
7,20,1,1,6,100,0.0001,16,0.458789,763.02203989
7,20,1,1,6,100,0.0001,19,0.44676,755.007447004
7,20,1,1,6,100,0.0001,22,0.423257,787.984158993
9,18,1,1,6,100,0.0001,1,0.455546,1643.82477808
9,18,1,1,6,100,0.0001,4,0.485187,785.172509909
9,18,1,1,6,100,0.0001,7,0.497007,729.089698076
9,18,1,1,6,100,0.0001,10,0.421369,753.097839832
9,18,1,1,6,100,0.0001,13,0.485765,703.917757034
9,18,1,1,6,100,0.0001,16,0.457328,713.940331936
9,18,1,1,6,100,0.0001,19,0.479127,735.841100931
9,18,1,1,6,100,0.0001,22,0.4405,747.839514971
11,16,1,1,6,100,0.0001,1,0.49288,1453.90181613
11,16,1,1,6,100,0.0001,4,0.486773,824.220029831
11,16,1,1,6,100,0.0001,7,0.438078,713.49684906
11,16,1,1,6,100,0.0001,10,0.493601,735.472561836
11,16,1,1,6,100,0.0001,13,0.433118,680.875976086
11,16,1,1,6,100,0.0001,16,0.40265,693.918122053
11,16,1,1,6,100,0.0001,19,0.496742,586.812575817
11,16,1,1,6,100,0.0001,22,0.487477,786.716310024
13,14,1,1,6,100,0.0001,1,0.469074,1526.67048216
13,14,1,1,6,100,0.0001,4,0.499728,803.204327822
13,14,1,1,6,100,0.0001,7,0.434311,719.755465984
13,14,1,1,6,100,0.0001,10,0.469132,731.954212189
13,14,1,1,6,100,0.0001,13,0.466354,717.25387311
13,14,1,1,6,100,0.0001,16,0.455263,729.270620108
13,14,1,1,6,100,0.0001,19,0.487567,602.307581902
13,14,1,1,6,100,0.0001,22,0.458678,716.014201164
15,12,1,1,6,100,0.0001,1,0.477471,1748.21732211
15,12,1,1,6,100,0.0001,4,0.440567,843.270090103
15,12,1,1,6,100,0.0001,7,0.485529,592.268085957
15,12,1,1,6,100,0.0001,10,0.45141,678.949728966
15,12,1,1,6,100,0.0001,13,0.493957,636.822875023
15,12,1,1,6,100,0.0001,16,0.480777,727.431267977
15,12,1,1,6,100,0.0001,19,0.495329,667.176157951
15,12,1,1,6,100,0.0001,22,0.434373,686.07408905
17,10,1,1,6,100,0.0001,1,0.479969,2167.80085611
17,10,1,1,6,100,0.0001,4,0.46959,881.797241211
17,10,1,1,6,100,0.0001,7,0.448725,674.714936018
17,10,1,1,6,100,0.0001,10,0.495553,658.931288004
17,10,1,1,6,100,0.0001,13,0.497748,540.093510866
17,10,1,1,6,100,0.0001,16,0.448628,626.597202063
17,10,1,1,6,100,0.0001,19,0.463091,692.416950941
17,10,1,1,6,100,0.0001,22,0.479261,730.15127492
19,8,1,1,6,100,0.0001,1,0.492056,2145.03474712
19,8,1,1,6,100,0.0001,4,0.490268,959.463938951
19,8,1,1,6,100,0.0001,7,0.477193,707.801925182
19,8,1,1,6,100,0.0001,10,0.489786,651.255141973
19,8,1,1,6,100,0.0001,13,0.444931,590.112233877
19,8,1,1,6,100,0.0001,16,0.499498,703.550067186
19,8,1,1,6,100,0.0001,19,0.49825,638.87372613
19,8,1,1,6,100,0.0001,22,0.411265,663.791838884
21,6,1,1,6,100,0.0001,1,0.485292,2739.82156205
21,6,1,1,6,100,0.0001,4,0.475573,1075.15432715
21,6,1,1,6,100,0.0001,7,0.462343,839.490623951
21,6,1,1,6,100,0.0001,10,0.495731,733.140563011
21,6,1,1,6,100,0.0001,13,0.467295,792.539719105
21,6,1,1,6,100,0.0001,16,0.47949,629.337894917
21,6,1,1,6,100,0.0001,19,0.487925,768.640997887
21,6,1,1,6,100,0.0001,22,0.46061,670.586019039
23,4,1,1,6,100,0.0001,1,0.48047,4176.67517209
23,4,1,1,6,100,0.0001,4,0.492294,2033.37719893
23,4,1,1,6,100,0.0001,7,0.493529,1074.16533113
23,4,1,1,6,100,0.0001,10,0.497191,984.782346964
23,4,1,1,6,100,0.0001,13,0.474464,680.554747105
23,4,1,1,6,100,0.0001,16,0.467176,916.235757113
23,4,1,1,6,100,0.0001,19,0.499663,830.929139137
23,4,1,1,6,100,0.0001,22,0.497268,992.218981981

1,26,1,1,6,100,0.0001,1,0.478552,1568.64462113
1,26,1,1,6,100,0.0001,4,0.420927,1114.82182598
1,26,1,1,6,100,0.0001,7,0.477903,1017.95011115
1,26,1,1,6,100,0.0001,10,0.476473,1058.47543311
1,26,1,1,6,100,0.0001,13,0.47451,1085.10842204
1,26,1,1,6,100,0.0001,16,0.475145,1031.60546184
1,26,1,1,6,100,0.0001,19,0.496545,1023.92854118
1,26,1,1,6,100,0.0001,22,0.468222,953.174504042
3,24,1,1,6,100,0.0001,1,0.499962,1500.538445
3,24,1,1,6,100,0.0001,4,0.49532,923.991632938
3,24,1,1,6,100,0.0001,7,0.491384,844.205461979
3,24,1,1,6,100,0.0001,10,0.472002,823.749936104
3,24,1,1,6,100,0.0001,13,0.469984,871.365330935
3,24,1,1,6,100,0.0001,16,0.476407,825.346167088
3,24,1,1,6,100,0.0001,19,0.477128,798.290654182
3,24,1,1,6,100,0.0001,22,0.415215,773.48840189
5,22,1,1,6,100,0.0001,1,0.464818,1473.10377002
5,22,1,1,6,100,0.0001,4,0.460051,896.662071943
5,22,1,1,6,100,0.0001,7,0.495428,803.881202936
5,22,1,1,6,100,0.0001,10,0.470161,821.532817841
5,22,1,1,6,100,0.0001,13,0.4557,772.895984173
5,22,1,1,6,100,0.0001,16,0.490045,811.750941038
5,22,1,1,6,100,0.0001,19,0.456328,817.037163019
5,22,1,1,6,100,0.0001,22,0.496631,870.455270052
7,20,1,1,6,100,0.0001,1,0.473159,1537.88073492
7,20,1,1,6,100,0.0001,4,0.483175,836.946542025
7,20,1,1,6,100,0.0001,7,0.472568,787.241565943
7,20,1,1,6,100,0.0001,10,0.47803,775.213809967
7,20,1,1,6,100,0.0001,13,0.498093,689.937401056
7,20,1,1,6,100,0.0001,16,0.475118,749.288608074
7,20,1,1,6,100,0.0001,19,0.479794,750.516706944
7,20,1,1,6,100,0.0001,22,0.499185,729.017063141
9,18,1,1,6,100,0.0001,1,0.417389,1546.61132312
9,18,1,1,6,100,0.0001,4,0.450486,842.788249016
9,18,1,1,6,100,0.0001,7,0.486032,730.547440052
9,18,1,1,6,100,0.0001,10,0.45762,730.900857925
9,18,1,1,6,100,0.0001,13,0.495038,698.396920919
9,18,1,1,6,100,0.0001,16,0.41624,731.658601046
9,18,1,1,6,100,0.0001,19,0.462529,751.540250063
9,18,1,1,6,100,0.0001,22,0.473278,759.804401159
11,16,1,1,6,100,0.0001,1,0.486628,1547.93957496
11,16,1,1,6,100,0.0001,4,0.430083,811.642168045
11,16,1,1,6,100,0.0001,7,0.45248,669.754803896
11,16,1,1,6,100,0.0001,10,0.481321,759.023297071
11,16,1,1,6,100,0.0001,13,0.472541,711.344710112
11,16,1,1,6,100,0.0001,16,0.44838,643.374679089
11,16,1,1,6,100,0.0001,19,0.434444,738.555398941
11,16,1,1,6,100,0.0001,22,0.448262,787.560770988
13,14,1,1,6,100,0.0001,1,0.462395,1679.57810307
13,14,1,1,6,100,0.0001,4,0.459454,774.886582136
13,14,1,1,6,100,0.0001,7,0.485642,726.027359009
13,14,1,1,6,100,0.0001,10,0.423802,728.520224094
13,14,1,1,6,100,0.0001,13,0.493403,605.510929108
13,14,1,1,6,100,0.0001,16,0.499314,687.199645042
13,14,1,1,6,100,0.0001,19,0.437274,686.512841225
13,14,1,1,6,100,0.0001,22,0.421409,647.583899021
15,12,1,1,6,100,0.0001,1,0.485728,1629.60296798
15,12,1,1,6,100,0.0001,4,0.456145,852.433794975
15,12,1,1,6,100,0.0001,7,0.481467,631.146744967
15,12,1,1,6,100,0.0001,10,0.482374,684.799167871
15,12,1,1,6,100,0.0001,13,0.455359,614.940270901
15,12,1,1,6,100,0.0001,16,0.490429,721.429500103
15,12,1,1,6,100,0.0001,19,0.473649,665.484042883
15,12,1,1,6,100,0.0001,22,0.478835,724.439275026
17,10,1,1,6,100,0.0001,1,0.466484,2157.91682911
17,10,1,1,6,100,0.0001,4,0.407244,920.084203959
17,10,1,1,6,100,0.0001,7,0.461324,633.011301994
17,10,1,1,6,100,0.0001,10,0.488694,658.139168978
17,10,1,1,6,100,0.0001,13,0.475972,673.234683037
17,10,1,1,6,100,0.0001,16,0.491809,739.474121094
17,10,1,1,6,100,0.0001,19,0.495951,688.240880013
17,10,1,1,6,100,0.0001,22,0.497653,742.202301979
19,8,1,1,6,100,0.0001,1,0.496656,2251.68275404
19,8,1,1,6,100,0.0001,4,0.472585,880.313433886
19,8,1,1,6,100,0.0001,7,0.493707,745.468249083
19,8,1,1,6,100,0.0001,10,0.480102,644.726624966
19,8,1,1,6,100,0.0001,13,0.439894,610.02512598
19,8,1,1,6,100,0.0001,16,0.485232,703.347476006
19,8,1,1,6,100,0.0001,19,0.498573,666.764756918
19,8,1,1,6,100,0.0001,22,0.472594,720.710869074
21,6,1,1,6,100,0.0001,1,0.480224,3068.64668703
21,6,1,1,6,100,0.0001,4,0.490855,1111.40935802
21,6,1,1,6,100,0.0001,7,0.458285,828.125315905
21,6,1,1,6,100,0.0001,10,0.479472,712.831886053
21,6,1,1,6,100,0.0001,13,0.440792,743.979483128
21,6,1,1,6,100,0.0001,16,0.491926,610.676999807
21,6,1,1,6,100,0.0001,19,0.478155,785.520301104
21,6,1,1,6,100,0.0001,22,0.478499,738.617119074
23,4,1,1,6,100,0.0001,1,0.47616,3968.08688903
23,4,1,1,6,100,0.0001,4,0.499457,1474.36397195
23,4,1,1,6,100,0.0001,7,0.479727,1096.10702395
23,4,1,1,6,100,0.0001,10,0.499541,737.060621023
23,4,1,1,6,100,0.0001,13,0.472443,889.124576092
23,4,1,1,6,100,0.0001,16,0.460846,1030.36767507
23,4,1,1,6,100,0.0001,19,0.486506,940.355367899
23,4,1,1,6,100,0.0001,22,0.488687,1000.86781311

1,26,1,1,6,100,0.0001,1,0.494872,1464.67839694
1,26,1,1,6,100,0.0001,4,0.405245,1120.30828094
1,26,1,1,6,100,0.0001,7,0.434291,995.101217031
1,26,1,1,6,100,0.0001,10,0.389029,1086.45444417
1,26,1,1,6,100,0.0001,13,0.406098,1065.46718502
1,26,1,1,6,100,0.0001,16,0.483393,1038.75217199
1,26,1,1,6,100,0.0001,19,0.467355,1046.71092916
1,26,1,1,6,100,0.0001,22,0.49457,996.946121931
3,24,1,1,6,100,0.0001,1,0.471792,1505.95409203
3,24,1,1,6,100,0.0001,4,0.482273,917.432050943
3,24,1,1,6,100,0.0001,7,0.383624,847.722630978
3,24,1,1,6,100,0.0001,10,0.487265,815.292521954
3,24,1,1,6,100,0.0001,13,0.456906,820.392059088
3,24,1,1,6,100,0.0001,16,0.490997,829.783782005
3,24,1,1,6,100,0.0001,19,0.413347,812.300617218
3,24,1,1,6,100,0.0001,22,0.489763,831.956237078
5,22,1,1,6,100,0.0001,1,0.462735,1520.9844501
5,22,1,1,6,100,0.0001,4,0.39727,867.357930899
5,22,1,1,6,100,0.0001,7,0.481596,806.477371931
5,22,1,1,6,100,0.0001,10,0.495964,829.594373941
5,22,1,1,6,100,0.0001,13,0.499692,768.172333956
5,22,1,1,6,100,0.0001,16,0.462362,765.689851046
5,22,1,1,6,100,0.0001,19,0.491741,795.32625103
5,22,1,1,6,100,0.0001,22,0.467574,861.927440882
7,20,1,1,6,100,0.0001,1,0.487009,1582.62883401
7,20,1,1,6,100,0.0001,4,0.498919,858.635771036
7,20,1,1,6,100,0.0001,7,0.468356,779.906635046
7,20,1,1,6,100,0.0001,10,0.494426,707.144829035
7,20,1,1,6,100,0.0001,13,0.485173,742.780274868
7,20,1,1,6,100,0.0001,16,0.47304,749.680747986
7,20,1,1,6,100,0.0001,19,0.455645,755.73032403
7,20,1,1,6,100,0.0001,22,0.492733,742.573675871
9,18,1,1,6,100,0.0001,1,0.497997,1559.70978403
9,18,1,1,6,100,0.0001,4,0.479171,737.960279942
9,18,1,1,6,100,0.0001,7,0.470322,722.897636175
9,18,1,1,6,100,0.0001,10,0.430121,651.638651848
9,18,1,1,6,100,0.0001,13,0.454466,667.528277159
9,18,1,1,6,100,0.0001,16,0.445915,717.066795111
9,18,1,1,6,100,0.0001,19,0.487423,721.043859959
9,18,1,1,6,100,0.0001,22,0.482541,697.223533154
11,16,1,1,6,100,0.0001,1,0.491809,1568.22228718
11,16,1,1,6,100,0.0001,4,0.499308,829.21813488
11,16,1,1,6,100,0.0001,7,0.497759,720.741026163
11,16,1,1,6,100,0.0001,10,0.485429,738.932173014
11,16,1,1,6,100,0.0001,13,0.48233,697.225953102
11,16,1,1,6,100,0.0001,16,0.477136,629.503978014
11,16,1,1,6,100,0.0001,19,0.49235,698.682660818
11,16,1,1,6,100,0.0001,22,0.479734,795.708184958
13,14,1,1,6,100,0.0001,1,0.486384,1828.79952788
13,14,1,1,6,100,0.0001,4,0.396513,688.266705036
13,14,1,1,6,100,0.0001,7,0.434539,710.346348047
13,14,1,1,6,100,0.0001,10,0.491374,743.524116993
13,14,1,1,6,100,0.0001,13,0.478378,703.271585941
13,14,1,1,6,100,0.0001,16,0.469416,715.688287973
13,14,1,1,6,100,0.0001,19,0.499871,682.000137091
13,14,1,1,6,100,0.0001,22,0.494292,751.056984901
15,12,1,1,6,100,0.0001,1,0.48661,1853.31256509
15,12,1,1,6,100,0.0001,4,0.442136,772.213263988
15,12,1,1,6,100,0.0001,7,0.496834,690.276659012
15,12,1,1,6,100,0.0001,10,0.499919,646.796132088
15,12,1,1,6,100,0.0001,13,0.498968,670.556133986
15,12,1,1,6,100,0.0001,16,0.499082,726.941937208
15,12,1,1,6,100,0.0001,19,0.494264,700.295619965
15,12,1,1,6,100,0.0001,22,0.48613,708.155535221
17,10,1,1,6,100,0.0001,1,0.433212,2160.516083
17,10,1,1,6,100,0.0001,4,0.482818,855.8569839
17,10,1,1,6,100,0.0001,7,0.480869,690.550643921
17,10,1,1,6,100,0.0001,10,0.452573,634.249881983
17,10,1,1,6,100,0.0001,13,0.496514,645.570151091
17,10,1,1,6,100,0.0001,16,0.477079,702.06323719
17,10,1,1,6,100,0.0001,19,0.474438,705.857484818
17,10,1,1,6,100,0.0001,22,0.457552,746.510257959
19,8,1,1,6,100,0.0001,1,0.481774,2168.10794997
19,8,1,1,6,100,0.0001,4,0.461759,901.378520012
19,8,1,1,6,100,0.0001,7,0.49632,697.38437891
19,8,1,1,6,100,0.0001,10,0.492207,735.869321823
19,8,1,1,6,100,0.0001,13,0.432997,602.572804928
19,8,1,1,6,100,0.0001,16,0.467642,697.437223196
19,8,1,1,6,100,0.0001,19,0.48411,558.835201025
19,8,1,1,6,100,0.0001,22,0.468453,580.179991007
21,6,1,1,6,100,0.0001,1,0.486119,2725.021873
21,6,1,1,6,100,0.0001,4,0.448673,1004.89646697
21,6,1,1,6,100,0.0001,7,0.496949,821.776089191
21,6,1,1,6,100,0.0001,10,0.497481,652.982634783
21,6,1,1,6,100,0.0001,13,0.473187,774.181405067
21,6,1,1,6,100,0.0001,16,0.486234,684.6016922
21,6,1,1,6,100,0.0001,19,0.476815,815.537492037
21,6,1,1,6,100,0.0001,22,0.496991,770.130126953
23,4,1,1,6,100,0.0001,1,0.490915,4013.66154909
23,4,1,1,6,100,0.0001,4,0.451334,1551.57662487
23,4,1,1,6,100,0.0001,7,0.498868,1163.1876719
23,4,1,1,6,100,0.0001,10,0.490436,1007.30397081
23,4,1,1,6,100,0.0001,13,0.495047,836.39173007
23,4,1,1,6,100,0.0001,16,0.424763,965.819011927
23,4,1,1,6,100,0.0001,19,0.462616,841.556528807
23,4,1,1,6,100,0.0001,22,0.498997,1068.90108705

1,26,1,1,6,100,0.0001,1,0.493945,1672.77422905
1,26,1,1,6,100,0.0001,4,0.48644,1037.71522498
1,26,1,1,6,100,0.0001,7,0.474646,1039.01474786
1,26,1,1,6,100,0.0001,10,0.46514,1040.11984706
1,26,1,1,6,100,0.0001,13,0.440212,1069.60169697
1,26,1,1,6,100,0.0001,16,0.480876,1052.66440701
1,26,1,1,6,100,0.0001,19,0.489657,1030.81873512
1,26,1,1,6,100,0.0001,22,0.486905,1004.59209609
3,24,1,1,6,100,0.0001,1,0.493859,1374.59535098
3,24,1,1,6,100,0.0001,4,0.484002,918.935785055
3,24,1,1,6,100,0.0001,7,0.496502,844.0686481
3,24,1,1,6,100,0.0001,10,0.423993,825.066318989
3,24,1,1,6,100,0.0001,13,0.487511,855.028238058
3,24,1,1,6,100,0.0001,16,0.493452,842.433443785
3,24,1,1,6,100,0.0001,19,0.460418,800.611102104
3,24,1,1,6,100,0.0001,22,0.499335,845.263517857
5,22,1,1,6,100,0.0001,1,0.481303,1528.08222413
5,22,1,1,6,100,0.0001,4,0.463677,859.482169151
5,22,1,1,6,100,0.0001,7,0.496819,813.340444803
5,22,1,1,6,100,0.0001,10,0.41762,814.450016022
5,22,1,1,6,100,0.0001,13,0.49207,760.132638931
5,22,1,1,6,100,0.0001,16,0.482864,799.659445047
5,22,1,1,6,100,0.0001,19,0.483406,681.081017971
5,22,1,1,6,100,0.0001,22,0.488845,876.24601388
7,20,1,1,6,100,0.0001,1,0.489541,1593.42935491
7,20,1,1,6,100,0.0001,4,0.476442,867.695343018
7,20,1,1,6,100,0.0001,7,0.486286,771.736219883
7,20,1,1,6,100,0.0001,10,0.498899,781.709095955
7,20,1,1,6,100,0.0001,13,0.399139,781.716374874
7,20,1,1,6,100,0.0001,16,0.495317,752.472033978
7,20,1,1,6,100,0.0001,19,0.448924,750.278535843
7,20,1,1,6,100,0.0001,22,0.467023,751.080192089
9,18,1,1,6,100,0.0001,1,0.499834,1646.35036492
9,18,1,1,6,100,0.0001,4,0.466446,860.295787096
9,18,1,1,6,100,0.0001,7,0.475042,732.893160105
9,18,1,1,6,100,0.0001,10,0.448103,765.69095397
9,18,1,1,6,100,0.0001,13,0.442,551.538975
9,18,1,1,6,100,0.0001,16,0.474268,731.861310005
9,18,1,1,6,100,0.0001,19,0.479905,730.402323008
9,18,1,1,6,100,0.0001,22,0.451083,741.486490011
11,16,1,1,6,100,0.0001,1,0.49588,1577.92780495
11,16,1,1,6,100,0.0001,4,0.494444,816.267041922
11,16,1,1,6,100,0.0001,7,0.491761,657.384810925
11,16,1,1,6,100,0.0001,10,0.440096,759.482762814
11,16,1,1,6,100,0.0001,13,0.459664,659.762985945
11,16,1,1,6,100,0.0001,16,0.48941,727.917439938
11,16,1,1,6,100,0.0001,19,0.485515,699.834708214
11,16,1,1,6,100,0.0001,22,0.485274,725.276860952
13,14,1,1,6,100,0.0001,1,0.448163,1818.8915391
13,14,1,1,6,100,0.0001,4,0.479083,773.735400915
13,14,1,1,6,100,0.0001,7,0.476501,722.05843997
13,14,1,1,6,100,0.0001,10,0.497496,688.791905165
13,14,1,1,6,100,0.0001,13,0.482845,677.307220936
13,14,1,1,6,100,0.0001,16,0.451037,717.448256969
13,14,1,1,6,100,0.0001,19,0.475975,711.597012997
13,14,1,1,6,100,0.0001,22,0.471058,735.522907019
15,12,1,1,6,100,0.0001,1,0.490474,1845.33520293
15,12,1,1,6,100,0.0001,4,0.451012,800.402544022
15,12,1,1,6,100,0.0001,7,0.48341,651.809632063
15,12,1,1,6,100,0.0001,10,0.470153,683.818042994
15,12,1,1,6,100,0.0001,13,0.48905,665.547262907
15,12,1,1,6,100,0.0001,16,0.479705,718.823865891
15,12,1,1,6,100,0.0001,19,0.4847,719.7191751
15,12,1,1,6,100,0.0001,22,0.484743,748.95638299
17,10,1,1,6,100,0.0001,1,0.484764,2106.89864516
17,10,1,1,6,100,0.0001,4,0.457101,813.302757025
17,10,1,1,6,100,0.0001,7,0.489902,659.799335957
17,10,1,1,6,100,0.0001,10,0.47768,667.481727839
17,10,1,1,6,100,0.0001,13,0.44496,640.121843815
17,10,1,1,6,100,0.0001,16,0.401179,692.208795071
17,10,1,1,6,100,0.0001,19,0.477704,645.484452009
17,10,1,1,6,100,0.0001,22,0.378033,727.012413979
19,8,1,1,6,100,0.0001,1,0.487255,2184.18567395
19,8,1,1,6,100,0.0001,4,0.495248,817.365725994
19,8,1,1,6,100,0.0001,7,0.490889,726.723542929
19,8,1,1,6,100,0.0001,10,0.468181,694.001387835
19,8,1,1,6,100,0.0001,13,0.497107,613.952197075
19,8,1,1,6,100,0.0001,16,0.467301,704.036687851
19,8,1,1,6,100,0.0001,19,0.49937,696.555886984
