23,4,1,1,6,100,0.0001,2,16,2.30683,2.29452085495
23,4,1,1,6,100,0.0001,2,16,2.28773,8.27423787117
23,4,1,1,6,100,0.0001,2,16,2.26418,14.2966368198
23,4,1,1,6,100,0.0001,2,16,2.22782,20.1709840298
23,4,1,1,6,100,0.0001,2,16,2.20149,26.1257178783
23,4,1,1,6,100,0.0001,2,16,2.02863,32.0811288357
23,4,1,1,6,100,0.0001,2,16,1.98817,38.0436530113
23,4,1,1,6,100,0.0001,2,16,1.88771,44.156236887
23,4,1,1,6,100,0.0001,2,16,2.0168,50.14823699
23,4,1,1,6,100,0.0001,2,16,1.77478,56.2062489986
23,4,1,1,6,100,0.0001,2,16,1.94298,62.1299569607
23,4,1,1,6,100,0.0001,2,16,1.82337,68.050249815
23,4,1,1,6,100,0.0001,2,16,2.06286,74.0797660351
23,4,1,1,6,100,0.0001,2,16,1.93571,79.9470150471
23,4,1,1,6,100,0.0001,2,16,1.82123,85.8606989384
23,4,1,1,6,100,0.0001,2,16,1.68329,91.7981009483
23,4,1,1,6,100,0.0001,2,16,1.78719,97.6547408104
23,4,1,1,6,100,0.0001,2,16,1.7861,103.612164974
23,4,1,1,6,100,0.0001,2,16,1.80794,109.561339855
23,4,1,1,6,100,0.0001,2,16,1.57206,115.538640976
23,4,1,1,6,100,0.0001,2,16,1.73009,121.467134953
23,4,1,1,6,100,0.0001,2,16,1.63583,127.515514851
23,4,1,1,6,100,0.0001,2,16,1.63441,133.430203915
23,4,1,1,6,100,0.0001,2,16,1.58373,139.415175915
23,4,1,1,6,100,0.0001,2,16,1.78349,145.340047836
23,4,1,1,6,100,0.0001,2,16,1.7735,151.299485922
23,4,1,1,6,100,0.0001,2,16,1.86409,157.250947952
23,4,1,1,6,100,0.0001,2,16,1.77607,163.140832901
23,4,1,1,6,100,0.0001,2,16,1.70949,169.06023097
23,4,1,1,6,100,0.0001,2,16,1.44751,174.961041927
23,4,1,1,6,100,0.0001,2,16,1.52269,180.947998047
23,4,1,1,6,100,0.0001,2,16,1.58513,186.81090188
23,4,1,1,6,100,0.0001,2,16,1.57561,192.774669886
23,4,1,1,6,100,0.0001,2,16,1.79839,198.873467922
23,4,1,1,6,100,0.0001,2,16,1.62519,204.766239882
23,4,1,1,6,100,0.0001,2,16,1.5544,210.732411861
23,4,1,1,6,100,0.0001,2,16,1.37557,216.698611021
23,4,1,1,6,100,0.0001,2,16,1.50358,222.628535986
23,4,1,1,6,100,0.0001,2,16,1.50608,228.538628817
23,4,1,1,6,100,0.0001,2,16,1.66851,234.630769968
23,4,1,1,6,100,0.0001,2,16,1.44343,240.709754944
23,4,1,1,6,100,0.0001,2,16,1.57181,246.696322918
23,4,1,1,6,100,0.0001,2,16,1.44038,252.555253029
23,4,1,1,6,100,0.0001,2,16,1.56716,258.490531921
23,4,1,1,6,100,0.0001,2,16,1.53555,264.390128851
23,4,1,1,6,100,0.0001,2,16,1.61472,270.298571825
23,4,1,1,6,100,0.0001,2,16,1.37355,276.041527987
23,4,1,1,6,100,0.0001,2,16,1.5097,281.991029978
23,4,1,1,6,100,0.0001,2,16,1.4112,287.929206848
23,4,1,1,6,100,0.0001,2,16,1.45533,293.841536045
23,4,1,1,6,100,0.0001,2,16,1.44122,299.82659483
23,4,1,1,6,100,0.0001,2,16,1.37612,305.829922915
23,4,1,1,6,100,0.0001,2,16,1.40065,311.689116955
23,4,1,1,6,100,0.0001,2,16,1.44875,317.708493948
23,4,1,1,6,100,0.0001,2,16,1.50475,323.622366905
23,4,1,1,6,100,0.0001,2,16,1.574,329.653399944
23,4,1,1,6,100,0.0001,2,16,1.21617,335.490098
23,4,1,1,6,100,0.0001,2,16,1.46835,341.42036891
23,4,1,1,6,100,0.0001,2,16,1.48716,347.307873964
23,4,1,1,6,100,0.0001,2,16,1.18972,353.316305876
23,4,1,1,6,100,0.0001,2,16,1.45391,359.310653925
23,4,1,1,6,100,0.0001,2,16,1.33964,365.238073826
23,4,1,1,6,100,0.0001,2,16,1.61349,371.098354816
23,4,1,1,6,100,0.0001,2,16,1.18876,377.039819002
23,4,1,1,6,100,0.0001,2,16,1.29818,382.933404922
23,4,1,1,6,100,0.0001,2,16,1.59852,388.847762823
23,4,1,1,6,100,0.0001,2,16,1.43811,394.824465036
23,4,1,1,6,100,0.0001,2,16,1.4427,400.771358967
23,4,1,1,6,100,0.0001,2,16,1.38704,406.683894873
23,4,1,1,6,100,0.0001,2,16,1.57616,412.573156834
23,4,1,1,6,100,0.0001,2,16,1.13741,418.487072945
23,4,1,1,6,100,0.0001,2,16,1.23418,424.585786819
23,4,1,1,6,100,0.0001,2,16,1.43175,430.457144022
23,4,1,1,6,100,0.0001,2,16,1.37996,436.263152838
23,4,1,1,6,100,0.0001,2,16,1.23902,442.054239988
23,4,1,1,6,100,0.0001,2,16,1.47263,448.035833836
23,4,1,1,6,100,0.0001,2,16,1.29287,453.97874999
23,4,1,1,6,100,0.0001,2,16,1.3161,459.862457037
23,4,1,1,6,100,0.0001,2,16,1.55119,465.86539793
23,4,1,1,6,100,0.0001,2,16,1.41585,471.716795921
23,4,1,1,6,100,0.0001,2,16,1.49349,477.697101831
23,4,1,1,6,100,0.0001,2,16,1.35655,483.711546898
23,4,1,1,6,100,0.0001,2,16,1.17666,489.538476944
23,4,1,1,6,100,0.0001,2,16,1.3572,495.466195822
23,4,1,1,6,100,0.0001,2,16,1.24561,501.512843847
23,4,1,1,6,100,0.0001,2,16,0.982475,507.45664382
23,4,1,1,6,100,0.0001,2,16,1.21355,513.421646833
23,4,1,1,6,100,0.0001,2,16,1.37649,519.312781811
23,4,1,1,6,100,0.0001,2,16,1.42195,525.276296854
23,4,1,1,6,100,0.0001,2,16,1.25024,531.208910942
23,4,1,1,6,100,0.0001,2,16,1.22302,537.115268946
23,4,1,1,6,100,0.0001,2,16,1.07457,543.05021286
23,4,1,1,6,100,0.0001,2,16,1.20834,548.962445974
23,4,1,1,6,100,0.0001,2,16,1.33249,554.853255033
23,4,1,1,6,100,0.0001,2,16,1.13343,560.748931885
23,4,1,1,6,100,0.0001,2,16,1.26454,566.668651819
23,4,1,1,6,100,0.0001,2,16,1.13634,572.831352949
23,4,1,1,6,100,0.0001,2,16,1.15761,578.70021081
23,4,1,1,6,100,0.0001,2,16,1.30444,584.711668968
23,4,1,1,6,100,0.0001,2,16,1.38469,590.690490007
23,4,1,1,6,100,0.0001,2,16,1.34358,596.478098869
23,4,1,1,6,100,0.0001,2,16,1.39582,602.476019859
23,4,1,1,6,100,0.0001,2,16,1.35869,608.3747859
23,4,1,1,6,100,0.0001,2,16,1.1831,614.312532902
23,4,1,1,6,100,0.0001,2,16,1.2696,620.180105925
23,4,1,1,6,100,0.0001,2,16,1.05041,626.135725975
23,4,1,1,6,100,0.0001,2,16,1.30123,632.201310873
23,4,1,1,6,100,0.0001,2,16,1.20895,638.104168892
23,4,1,1,6,100,0.0001,2,16,1.02085,644.05069685
23,4,1,1,6,100,0.0001,2,16,1.1797,650.134162903
23,4,1,1,6,100,0.0001,2,16,1.19944,656.261713028
23,4,1,1,6,100,0.0001,2,16,1.26193,662.233584881
23,4,1,1,6,100,0.0001,2,16,1.21555,668.2389009
23,4,1,1,6,100,0.0001,2,16,1.15763,674.052260876
23,4,1,1,6,100,0.0001,2,16,1.26749,680.094599962
23,4,1,1,6,100,0.0001,2,16,1.14495,685.956528902
23,4,1,1,6,100,0.0001,2,16,1.12772,691.999737024
23,4,1,1,6,100,0.0001,2,16,1.1063,697.998703957
23,4,1,1,6,100,0.0001,2,16,1.03126,703.899986029
23,4,1,1,6,100,0.0001,2,16,1.11863,709.778980017
23,4,1,1,6,100,0.0001,2,16,1.18315,715.602735996
23,4,1,1,6,100,0.0001,2,16,1.17755,721.356747866
23,4,1,1,6,100,0.0001,2,16,1.0331,727.288583994
23,4,1,1,6,100,0.0001,2,16,1.06704,733.120786905
23,4,1,1,6,100,0.0001,2,16,1.36004,739.096271992
23,4,1,1,6,100,0.0001,2,16,1.12367,744.945547819
23,4,1,1,6,100,0.0001,2,16,1.14836,750.915930986
