16
42
33.0,1,26,1,1,6,100,0.0001,0,0.858771,58.4440000057
35.0,1,26,1,1,6,100,0.0001,0,0.820306,40.4642150402
46.0,1,26,1,1,6,100,0.0001,0,0.835707,19.3365530968
65.0,1,26,1,1,6,100,0.0001,0,0.736915,19.5780420303
78.0,1,26,1,1,6,100,0.0001,0,0.581446,19.6768159866
95.0,1,26,1,1,6,100,0.0001,0,0.447945,19.472069025
103.0,1,26,1,1,6,100,0.0001,0,0.518153,0.519312858582
143.0,1,26,1,1,6,100,0.0001,0,0.436909,19.8820300102
162.0,1,26,1,1,6,100,0.0001,0,0.379969,19.7502880096
281.0,1,26,1,1,6,100,0.0001,0,0.269845,21.0221590996
284.0,1,26,1,1,6,100,0.0001,0,0.195149,19.7660429478
303.0,1,26,1,1,6,100,0.0001,0,0.258741,20.7203910351
363.0,1,26,1,1,6,100,0.0001,0,0.12676,20.5470261574
370.0,1,26,1,1,6,100,0.0001,0,0.120694,36.451996088
371.0,1,26,1,1,6,100,0.0001,0,0.0595717,68.365393877
372.0,1,26,1,1,6,100,0.0001,0,0.16715,93.373883009
10.0,3,24,1,1,6,100,0.0001,0,1.37744,17.0890369415
11.0,3,24,1,1,6,100,0.0001,0,1.45169,16.9960851669
18.0,3,24,1,1,6,100,0.0001,0,1.05681,17.6572871208
23.0,3,24,1,1,6,100,0.0001,0,0.959706,16.7707331181
46.0,3,24,1,1,6,100,0.0001,0,0.4233,17.1961750984
92.0,3,24,1,1,6,100,0.0001,0,0.465551,17.2329380512
103.0,3,24,1,1,6,100,0.0001,0,0.484514,0.124809026718
105.0,3,24,1,1,6,100,0.0001,0,0.429557,17.0060009956
134.0,3,24,1,1,6,100,0.0001,0,1.01824,17.3884971142
140.0,3,24,1,1,6,100,0.0001,0,0.505411,16.6688239574
142.0,3,24,1,1,6,100,0.0001,0,0.240663,17.3600831032
189.0,3,24,1,1,6,100,0.0001,0,0.285502,16.7382390499
194.0,3,24,1,1,6,100,0.0001,0,0.325558,0.137846946716
286.0,3,24,1,1,6,100,0.0001,0,0.213061,16.8551750183
305.0,3,24,1,1,6,100,0.0001,0,0.201474,17.4338748455
315.0,3,24,1,1,6,100,0.0001,0,0.287153,17.1066169739
343.0,3,24,1,1,6,100,0.0001,0,0.158971,18.7852530479
26.0,5,22,1,1,6,100,0.0001,0,0.850882,17.5474112034
27.0,5,22,1,1,6,100,0.0001,0,0.872261,17.7712268829
32.0,5,22,1,1,6,100,0.0001,0,0.803392,16.8601219654
43.0,5,22,1,1,6,100,0.0001,0,0.796755,16.8727009296
56.0,5,22,1,1,6,100,0.0001,0,0.751967,18.1294829845
91.0,5,22,1,1,6,100,0.0001,0,0.57424,17.3906788826
94.0,5,22,1,1,6,100,0.0001,0,0.591497,17.4284930229
128.0,5,22,1,1,6,100,0.0001,0,0.362091,17.4639840126
179.0,5,22,1,1,6,100,0.0001,0,0.506027,17.3878250122
187.0,5,22,1,1,6,100,0.0001,0,0.374977,0.124079942703
218.0,5,22,1,1,6,100,0.0001,0,0.259722,16.9106500149
233.0,5,22,1,1,6,100,0.0001,0,0.258202,16.634267807
250.0,5,22,1,1,6,100,0.0001,0,0.270215,17.7422349453
255.0,5,22,1,1,6,100,0.0001,0,0.357943,34.935158968
266.0,5,22,1,1,6,100,0.0001,0,0.238192,16.9179389477
1.0,7,20,1,1,6,100,0.0001,0,2.03692,21.0265009403
2.0,7,20,1,1,6,100,0.0001,0,2.01678,17.7535619736
