16
42
2,25,1,1,6,100,0.0001,2,14,0.48641,1142.3495729
2,25,1,1,6,100,0.0001,3,13,0.48482,1049.13853312
2,25,1,1,6,100,0.0001,4,12,0.494759,1030.76721382
2,25,1,1,6,100,0.0001,5,11,0.476966,938.006200075
2,25,1,1,6,100,0.0001,6,10,0.462916,987.36838603
2,25,1,1,6,100,0.0001,7,9,0.488769,1047.54257607
2,25,1,1,6,100,0.0001,8,8,0.456661,965.208781004
2,25,1,1,6,100,0.0001,9,7,0.499336,990.738826036
2,25,1,1,6,100,0.0001,10,6,0.473219,1014.11400199
2,25,1,1,6,100,0.0001,11,5,0.485124,929.304434061
2,25,1,1,6,100,0.0001,12,4,0.459496,1055.29101205
2,25,1,1,6,100,0.0001,13,3,0.476798,884.457231998
2,25,1,1,6,100,0.0001,14,2,0.48794,983.525841951
2,25,1,1,6,100,0.0001,15,1,0.410244,1004.65523696
4,23,1,1,6,100,0.0001,2,14,0.452728,833.969649076
4,23,1,1,6,100,0.0001,3,13,0.492705,752.878350973
4,23,1,1,6,100,0.0001,4,12,0.492183,811.695662975
4,23,1,1,6,100,0.0001,5,11,0.470613,851.355723858
4,23,1,1,6,100,0.0001,6,10,0.498162,750.966045856
4,23,1,1,6,100,0.0001,7,9,0.467804,773.727544069
4,23,1,1,6,100,0.0001,8,8,0.450278,740.56477499
4,23,1,1,6,100,0.0001,9,7,0.437281,791.808982849
4,23,1,1,6,100,0.0001,10,6,0.467333,746.342993975
4,23,1,1,6,100,0.0001,11,5,0.459205,747.703957081
4,23,1,1,6,100,0.0001,12,4,0.451093,741.645899057
4,23,1,1,6,100,0.0001,13,3,0.460342,756.502094984
4,23,1,1,6,100,0.0001,14,2,0.486939,721.422137976
4,23,1,1,6,100,0.0001,15,1,0.479547,713.850959063
6,21,1,1,6,100,0.0001,2,14,0.476137,784.290151834
6,21,1,1,6,100,0.0001,3,13,0.474038,780.435701847
6,21,1,1,6,100,0.0001,4,12,0.499083,746.265280962
6,21,1,1,6,100,0.0001,5,11,0.489629,680.015486956
6,21,1,1,6,100,0.0001,6,10,0.488058,654.335979939
6,21,1,1,6,100,0.0001,7,9,0.468855,727.061508179
6,21,1,1,6,100,0.0001,8,8,0.499485,685.030806065
6,21,1,1,6,100,0.0001,9,7,0.484075,663.018285036
6,21,1,1,6,100,0.0001,10,6,0.470657,708.554186106
6,21,1,1,6,100,0.0001,11,5,0.487192,696.64513588
6,21,1,1,6,100,0.0001,12,4,0.492495,708.950743198
6,21,1,1,6,100,0.0001,13,3,0.467422,656.252393007
6,21,1,1,6,100,0.0001,14,2,0.483432,665.411252022
6,21,1,1,6,100,0.0001,15,1,0.477357,785.716552019
8,19,1,1,6,100,0.0001,2,14,0.420174,838.905337095
8,19,1,1,6,100,0.0001,3,13,0.457605,523.556462049
8,19,1,1,6,100,0.0001,4,12,0.4906,683.558304071
8,19,1,1,6,100,0.0001,5,11,0.471327,649.918434143
8,19,1,1,6,100,0.0001,6,10,0.43718,716.186623096
8,19,1,1,6,100,0.0001,7,9,0.489976,684.170821905
8,19,1,1,6,100,0.0001,8,8,0.475111,720.161122084
8,19,1,1,6,100,0.0001,9,7,0.49346,723.072902918
8,19,1,1,6,100,0.0001,10,6,0.469039,616.258848906
8,19,1,1,6,100,0.0001,11,5,0.403557,680.495218992
8,19,1,1,6,100,0.0001,12,4,0.488857,654.087112904
8,19,1,1,6,100,0.0001,13,3,0.489596,646.011940956
8,19,1,1,6,100,0.0001,14,2,0.483899,680.464729071
8,19,1,1,6,100,0.0001,15,1,0.45889,736.239459038
10,17,1,1,6,100,0.0001,2,14,0.488037,667.901415825
