job_id,runtime_sec,avg_recovery_time_sec,target_loss,ml_model,batch_size,learning_rate,final_lossos_size,os_size,n_iter_per_os,online_os_size,online_n_iter_per_os,check_reconfig,do_reconfig,total_iteration,init_duration,estimation_func
SVM_1029_065347,1664.751823,5.315185,0.070000,SVM,2000,0.000100,0.067656,20,60,100,500,10,4,6501,716.519962,old
