step,local_step,timestamp,elapsed_time_sec,loss,config_idx,ps_num,worker_num,intra_op_parallelism_threads,inter_op_parallelism_threads
1,1,1509000652.780098,2.461372,0.960699,0,6,30,13,3
2,1,1509000654.230411,3.902423,0.967499,0,6,30,13,3
3,1,1509000654.778523,4.468485,0.962699,0,6,30,13,3
4,1,1509000654.868110,4.537525,0.963299,0,6,30,13,3
5,1,1509000654.886434,4.555264,0.923395,0,6,30,13,3
6,1,1509000655.202259,4.828165,0.954021,0,6,30,13,3
7,1,1509000655.266757,4.951276,0.977099,0,6,30,13,3
8,1,1509000655.770331,5.387070,0.963097,0,6,30,13,3
9,1,1509000655.799579,5.417780,0.959898,0,6,30,13,3
10,1,1509000656.290193,5.867166,0.950097,0,6,30,13,3
11,1,1509000656.523510,6.170916,0.963157,0,6,30,13,3
12,1,1509000656.825800,6.489993,0.946491,0,6,30,13,3
13,3,1509000656.837946,4.039669,0.936074,0,6,30,13,3
14,1,1509000656.851991,6.542930,0.965566,0,6,30,13,3
15,2,1509000656.869223,6.073361,0.937269,0,6,30,13,3
16,1,1509000656.895769,6.580495,0.967371,0,6,30,13,3
17,1,1509000657.102111,6.739973,0.953921,0,6,30,13,3
18,1,1509000657.120072,6.363833,0.942975,0,6,30,13,3
19,1,1509000657.184863,6.823682,0.974099,0,6,30,13,3
20,1,1509000657.283282,6.944763,0.960245,0,6,30,13,3
21,1,1509000657.456675,6.656508,0.953133,0,6,30,13,3
22,10,1509000657.489957,3.237575,0.871527,0,6,30,13,3
23,1,1509000657.518114,7.127282,0.964863,0,6,30,13,3
24,2,1509000657.567231,6.759597,0.936602,0,6,30,13,3
25,1,1509000657.573630,6.754590,0.951684,0,6,30,13,3
26,2,1509000657.655618,6.816116,0.957428,0,6,30,13,3
27,1,1509000657.700106,6.891377,0.971468,0,6,30,13,3
28,1,1509000657.736480,7.398089,0.948396,0,6,30,13,3
29,1,1509000657.746708,7.357887,0.961142,0,6,30,13,3
30,1,1509000657.863828,7.552433,0.940218,0,6,30,13,3
31,12,1509000657.912381,3.112960,0.860704,0,6,30,13,3
32,1,1509000657.914748,7.081631,0.972470,0,6,30,13,3
33,1,1509000657.984403,7.648368,0.993173,0,6,30,13,3
34,12,1509000657.994916,3.105383,0.786264,0,6,30,13,3
35,12,1509000658.045177,3.137584,0.791292,0,6,30,13,3
36,17,1509000658.109751,2.822265,0.755459,0,6,30,13,3
37,17,1509000658.157994,2.933580,0.766764,0,6,30,13,3
38,26,1509000658.316844,2.526555,0.643500,0,6,30,13,3
39,26,1509000658.368973,2.547478,0.751136,0,6,30,13,3
40,38,1509000658.582424,2.271386,0.578254,0,6,30,13,3
41,39,1509000658.741467,2.196251,0.575832,0,6,30,13,3
42,40,1509000659.365647,2.525731,0.645452,0,6,30,13,3
43,41,1509000659.968850,3.095188,0.535955,0,6,30,13,3
44,42,1509000660.500912,3.584145,0.721997,0,6,30,13,3
45,42,1509000660.726442,3.835863,0.568289,0,6,30,13,3
46,42,1509000660.948000,3.806003,0.391479,0,6,30,13,3
47,42,1509000660.955948,4.108363,0.613027,0,6,30,13,3
48,42,1509000661.285861,3.793886,0.724977,0,6,30,13,3
49,42,1509000662.255422,5.131447,0.704391,0,6,30,13,3
50,43,1509000662.707061,4.792737,0.714031,0,6,30,13,3
51,42,1509000662.781686,5.575013,0.616984,0,6,30,13,3
52,42,1509000663.585940,6.280973,0.610360,0,6,30,13,3
53,43,1509000663.645269,6.166686,0.637936,0,6,30,13,3
54,42,1509000663.651178,6.111507,0.601661,0,6,30,13,3
55,42,1509000663.712596,6.123235,0.554116,0,6,30,13,3
56,43,1509000663.929435,6.333430,0.615920,0,6,30,13,3
57,44,1509000664.016591,5.645908,0.856991,0,6,30,13,3
58,49,1509000664.107992,4.137114,0.622529,0,6,30,13,3
59,43,1509000664.131334,6.409258,0.596650,0,6,30,13,3
60,43,1509000664.144610,6.376796,0.554974,0,6,30,13,3
61,48,1509000664.198302,4.830649,0.626519,0,6,30,13,3
62,44,1509000664.242182,5.923589,0.622140,0,6,30,13,3
63,44,1509000664.265545,5.522066,0.556524,0,6,30,13,3
64,43,1509000664.304548,6.257685,0.621934,0,6,30,13,3
65,43,1509000664.312359,6.152320,0.641262,0,6,30,13,3
66,43,1509000664.378204,6.381284,0.560561,0,6,30,13,3
67,43,1509000664.385778,6.451125,0.653161,0,6,30,13,3
68,43,1509000664.405592,6.727838,0.516118,0,6,30,13,3
69,43,1509000664.412143,6.300207,0.728010,0,6,30,13,3
70,50,1509000664.441416,3.938530,0.681394,0,6,30,13,3
71,43,1509000664.451933,6.566396,0.707679,0,6,30,13,3
72,44,1509000664.534274,5.949831,0.585015,0,6,30,13,3
73,43,1509000664.562076,6.823346,0.537500,0,6,30,13,3
74,43,1509000664.592482,6.586040,0.862028,0,6,30,13,3
75,51,1509000664.601805,3.651850,0.426678,0,6,30,13,3
76,50,1509000664.695284,3.967080,0.614676,0,6,30,13,3
77,52,1509000664.749875,3.462016,0.583473,0,6,30,13,3
78,51,1509000664.802911,3.844987,0.609391,0,6,30,13,3
79,59,1509000664.966913,2.709508,0.651506,0,6,30,13,3
80,73,1509000665.076326,2.292742,0.733434,0,6,30,13,3
81,75,1509000665.102770,2.393819,0.717855,0,6,30,13,3
82,82,1509000666.460158,2.806974,0.715656,0,6,30,13,3
83,82,1509000666.797258,3.209285,0.686712,0,6,30,13,3
84,82,1509000666.889254,3.174632,0.781195,0,6,30,13,3
85,82,1509000667.444901,3.797644,0.702296,0,6,30,13,3
86,82,1509000667.656328,3.724862,0.611126,0,6,30,13,3
87,82,1509000667.870531,3.760516,0.710619,0,6,30,13,3
88,82,1509000668.084956,4.066364,0.839874,0,6,30,13,3
89,82,1509000668.651395,4.344815,0.723173,0,6,30,13,3
90,82,1509000669.039334,4.906027,0.724677,0,6,30,13,3
91,82,1509000669.073104,4.659025,0.744376,0,6,30,13,3
92,82,1509000669.294436,5.094147,0.754744,0,6,30,13,3
93,83,1509000669.804236,5.200644,0.666750,0,6,30,13,3
94,82,1509000669.814488,5.500188,0.812352,0,6,30,13,3
95,82,1509000670.052062,5.598134,0.763087,0,6,30,13,3
96,82,1509000670.102448,5.858401,0.682625,0,6,30,13,3
97,83,1509000670.167585,5.470322,0.687818,0,6,30,13,3
98,82,1509000670.204067,5.823916,0.696253,0,6,30,13,3
99,82,1509000670.210120,5.766737,0.705480,0,6,30,13,3
100,82,1509000670.247803,6.101212,0.805140,0,6,30,13,3
101,83,1509000670.251431,5.499599,0.719124,0,6,30,13,3
102,83,1509000670.308895,5.504106,0.692844,0,6,30,13,3
103,82,1509000670.324796,5.917383,0.702697,0,6,30,13,3
104,82,1509000670.340403,5.952603,0.749478,0,6,30,13,3
105,82,1509000670.344870,6.077334,0.703335,0,6,30,13,3
106,84,1509000670.359210,5.390315,0.659349,0,6,30,13,3
107,82,1509000670.377359,5.813072,0.653719,0,6,30,13,3
108,82,1509000670.380522,5.844248,0.669547,0,6,30,13,3
109,82,1509000670.385893,5.791462,0.803680,0,6,30,13,3
110,110,1509000681.307520,2.204212,0.969521,1,30,6,3,13
111,110,1509000681.568287,2.415612,0.628477,1,30,6,3,13
112,110,1509000681.816935,3.026491,0.841816,1,30,6,3,13
113,110,1509000681.836844,2.678457,0.646547,1,30,6,3,13
114,110,1509000682.032340,2.862300,0.854734,1,30,6,3,13
115,110,1509000682.035038,2.781764,0.525989,1,30,6,3,13
116,116,1509000683.547871,2.218355,0.669553,1,30,6,3,13
117,116,1509000683.683713,2.094485,0.642346,1,30,6,3,13
118,118,1509000684.360753,2.502287,0.410622,1,30,6,3,13
119,118,1509000684.451963,2.632782,0.669449,1,30,6,3,13
120,118,1509000684.583036,2.525780,0.680588,1,30,6,3,13
121,118,1509000684.592411,2.538290,0.738913,1,30,6,3,13
122,122,1509000685.610351,2.061156,0.546888,1,30,6,3,13
123,122,1509000685.761592,2.075980,0.641130,1,30,6,3,13
124,124,1509000686.716270,2.353610,0.365967,1,30,6,3,13
125,124,1509000686.842192,2.257146,0.674707,1,30,6,3,13
126,124,1509000686.924398,2.330016,0.602492,1,30,6,3,13
127,124,1509000686.938258,2.484047,0.674903,1,30,6,3,13
128,128,1509000687.922491,2.158907,0.600584,1,30,6,3,13
129,128,1509000687.981239,2.368878,0.574430,1,30,6,3,13
130,130,1509000689.164419,2.238234,0.574175,1,30,6,3,13
131,130,1509000689.314822,2.470617,0.567410,1,30,6,3,13
132,130,1509000689.400900,2.460420,0.628190,1,30,6,3,13
133,130,1509000689.406005,2.687762,0.374136,1,30,6,3,13
134,134,1509000690.069904,2.145394,0.673168,1,30,6,3,13
135,134,1509000690.149096,2.166026,0.500444,1,30,6,3,13
136,136,1509000691.295359,2.129527,0.635432,1,30,6,3,13
137,136,1509000691.416446,2.099708,0.513683,1,30,6,3,13
138,136,1509000691.515875,2.107885,0.386030,1,30,6,3,13
139,139,1509000691.827379,2.424245,0.625829,1,30,6,3,13
140,140,1509000692.385347,2.313563,0.509118,1,30,6,3,13
141,140,1509000692.418920,2.267910,0.387594,1,30,6,3,13
142,142,1509000693.325951,2.028699,0.583423,1,30,6,3,13
143,142,1509000693.669548,2.251415,0.571729,1,30,6,3,13
144,142,1509000693.707396,2.189632,0.462022,1,30,6,3,13
145,145,1509000694.089639,2.260037,0.584161,1,30,6,3,13
146,145,1509000694.368847,1.981725,0.626258,1,30,6,3,13
147,146,1509000694.535873,2.114978,0.422035,1,30,6,3,13
148,148,1509000695.451987,2.124455,0.752270,1,30,6,3,13
149,148,1509000695.612313,1.940879,0.640073,1,30,6,3,13
150,149,1509000695.852824,2.143437,0.499642,1,30,6,3,13
151,151,1509000696.334840,2.242950,0.568670,1,30,6,3,13
152,151,1509000696.414499,2.043761,0.732047,1,30,6,3,13
153,152,1509000696.660371,2.122610,0.426515,1,30,6,3,13
154,154,1509000697.866902,2.252589,0.673799,1,30,6,3,13
155,154,1509000697.913452,2.459476,0.635808,1,30,6,3,13
156,154,1509000698.003418,2.148596,0.389237,1,30,6,3,13
157,157,1509000698.410859,1.994483,0.732359,1,30,6,3,13
158,158,1509000698.784497,2.122259,0.507844,1,30,6,3,13
159,158,1509000698.859215,2.522124,0.539000,1,30,6,3,13
160,160,1509000700.132381,2.216966,0.709820,1,30,6,3,13
161,160,1509000700.266160,2.397381,0.597108,1,30,6,3,13
162,160,1509000700.382009,2.376712,0.566965,1,30,6,3,13
163,161,1509000700.516866,2.103795,0.664869,1,30,6,3,13
164,164,1509000701.041947,2.180540,0.460662,1,30,6,3,13
165,164,1509000701.127318,2.341230,0.419447,1,30,6,3,13
166,166,1509000702.200933,2.066722,0.667087,1,30,6,3,13
167,166,1509000702.393410,2.125323,0.662225,1,30,6,3,13
168,166,1509000702.531384,2.147366,0.415459,1,30,6,3,13
169,167,1509000702.631237,2.112459,0.687213,1,30,6,3,13
170,170,1509000703.129653,2.000603,0.490726,1,30,6,3,13
