step,local_step,timestamp,elapsed_time_sec,loss,config_idx,ps_num,worker_num,intra_op_parallelism_threads,inter_op_parallelism_threads
1,1,1509202741.995369,2.145786,0.965699,0,23,13,15,1
2,1,1509202742.030751,2.153124,0.995700,0,23,13,15,1
3,1,1509202742.422418,2.565730,0.978297,0,23,13,15,1
4,1,1509202742.463107,2.581461,0.976699,0,23,13,15,1
5,3,1509202742.810955,2.426207,0.952874,0,23,13,15,1
6,1,1509202742.837515,2.957959,0.924533,0,23,13,15,1
7,1,1509202743.052786,3.215714,0.960692,0,23,13,15,1
8,3,1509202743.430242,3.068210,0.956034,0,23,13,15,1
9,3,1509202743.455412,3.062539,0.957152,0,23,13,15,1
10,3,1509202743.497573,3.110795,0.956034,0,23,13,15,1
11,3,1509202743.533676,3.171720,0.983661,0,23,13,15,1
12,2,1509202743.561449,3.174738,0.960351,0,23,13,15,1
13,3,1509202743.569813,3.175353,0.933188,0,23,13,15,1
14,14,1509202744.102453,2.049926,0.946123,0,23,13,15,1
15,14,1509202744.183867,2.166920,0.857825,0,23,13,15,1
16,16,1509202744.695799,2.214504,0.890852,0,23,13,15,1
17,16,1509202744.727478,2.284838,0.889522,0,23,13,15,1
18,16,1509202744.941954,2.112003,0.858711,0,23,13,15,1
19,16,1509202745.081168,2.241480,0.875860,0,23,13,15,1
20,18,1509202745.177307,2.111366,0.847131,0,23,13,15,1
21,21,1509202746.149189,2.673380,0.844588,0,23,13,15,1
22,21,1509202746.596855,3.005725,0.838886,0,23,13,15,1
23,21,1509202746.657406,3.104361,0.945735,0,23,13,15,1
24,21,1509202746.671070,3.218626,0.860321,0,23,13,15,1
25,21,1509202746.741499,2.637419,0.933035,0,23,13,15,1
26,21,1509202746.794669,3.275887,0.860321,0,23,13,15,1
27,21,1509202746.851784,2.666178,0.861361,0,23,13,15,1
28,21,1509202746.935389,3.352205,0.880613,0,23,13,15,1
29,22,1509202746.989077,2.259715,0.879742,0,23,13,15,1
30,23,1509202747.079566,2.135849,0.888826,0,23,13,15,1
31,22,1509202747.227693,2.529936,0.854552,0,23,13,15,1
32,25,1509202747.297228,2.213921,0.858720,0,23,13,15,1
33,26,1509202747.336995,2.157723,0.872389,0,23,13,15,1
34,34,1509202748.074017,1.922811,0.783628,0,23,13,15,1
35,35,1509202749.172638,2.573833,0.756327,0,23,13,15,1
